00000 features=788 size=22 p=2 tap=43 reset=true scheme=4 ops=2,2,0,1,0,2,1,0,1,1,3,1,3,2,1,3,3,3,0,2,3,2,1,0,1,3,1,2,1,0,1,1,3,0,1,1,3,0,3,3,3,0,2,1,1,2,1,2,2,1,0,2,3,2,0,3,0,0,0,2,1,1,0,2 ks=224,0,0,0,6,0,0,0,0,0,62,0,0,239,0,0,0,0,0,0,0,90,0,138,0,41,137,131,0,15,0,0,0,42,0,0,0,0,86,247,0,0,0,235,41,0,0,0,66,19,0,143,171,0,0,0,0,0,0,0,141,163,0,65
00001 features=724 size=23 p=2 tap=43 reset=false scheme=4 ops=2,2,0,1,0,2,1,0,1,1,3,1,3,2,1,3,3,3,0,2,0,2,1,0,1,3,1,2,1,0,1,1,3,0,1,1,3,0,3,3,3,0,2,1,1,2,1,2,2,1,0,2,3,2,0,3,0,0,0,2,1,1,0,2 ks=224,0,127,0,6,0,0,0,0,0,62,0,0,239,0,0,0,0,0,0,0,255,0,138,0,155,137,0,0,15,0,0,0,42,0,0,0,0,86,247,0,0,0,235,41,0,0,0,66,19,0,143,171,0,0,0,0,0,0,0,141,163,16,65
00002 features=394 size=22 p=2 tap=43 reset=true scheme=1 ops=1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1 ks=224,0,0,0,6,0,0,0,0,0,62,0,0,239,0,0,0,0,0,0,0,90,0,138,0,41,137,131,0,15,0,0,0,42,0,0,0,0,86,247,0,0,0,235,41,0,0,0,66,19,0,143,171,0,0,0,0,0,0,0,141,163,0,65
00003 features=793 size=22 p=2 tap=43 reset=true scheme=4 ops=2,2,0,1,0,2,1,0,1,1,3,1,3,2,1,3,3,3,0,2,3,2,1,0,1,3,1,2,1,0,1,1,3,0,1,1,3,0,3,3,3,0,2,1,1,2,1,2,2,1,0,2,3,2,0,3,0,0,0,2,1,1,0,2 ks=0,0,1,0,6,2,0,0,0,0,62,0,0,239,0,0,0,0,0,0,0,90,0,138,0,41,137,131,0,0,0,0,0,42,0,0,0,0,86,247,0,0,0,235,41,0,0,0,66,19,0,143,171,0,0,0,0,0,0,0,141,163,0,65
00004 features=789 size=20 p=2 tap=43 reset=true scheme=4 ops=2,2,0,1,0,2,1,0,1,1,3,1,3,2,1,3,3,3,0,2,3,2,1,0,1,3,1,2,1,0,1,1,3,0,1,1,3,0,3,3,3,0,2,1,1,2,1,2,2,1,0,2,3,2,0,3,0,0,0,2,1,1,0,2 ks=224,0,0,0,6,0,0,0,0,0,0,0,0,239,0,0,0,0,0,0,0,90,0,138,0,41,137,131,0,15,0,0,0,42,0,0,0,0,86,0,0,0,0,235,41,0,0,0,66,0,0,143,171,0,0,0,0,0,0,3,141,163,0,65
00005 features=722 size=1 p=2 tap=43 reset=true scheme=4 ops=2,2,0,1,0,2,1,0,1,1,3,1,3,2,1,3,3,3,0,2,3,2,1,0,1,3,1,2,1,0,1,1,3,0,1,1,3,0,3,3,3,0,2,1,1,2,1,2,2,1,0,2,3,2,0,3,0,0,0,2,1,1,0,2 ks=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,0
00006 features=736 size=1 p=2 tap=43 reset=true scheme=4 ops=2,2,0,1,0,2,1,0,1,1,3,1,3,2,1,3,3,3,0,2,3,2,1,0,1,3,1,2,1,0,1,1,3,0,1,1,3,0,3,3,3,0,2,1,1,2,1,2,2,1,0,2,3,2,0,3,0,0,0,2,1,1,0,2 ks=0,0,0,0,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00007 features=731 size=1 p=2 tap=43 reset=true scheme=4 ops=2,2,0,1,0,2,1,0,1,1,3,1,3,2,1,3,3,3,0,2,3,2,1,0,1,3,1,2,1,0,1,1,3,0,1,1,3,0,3,3,3,0,2,1,1,2,1,2,2,1,0,2,3,2,0,3,0,0,0,2,1,1,0,2 ks=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00008 features=712 size=4 p=2 tap=43 reset=true scheme=4 ops=2,2,0,1,0,2,1,0,1,1,3,1,3,2,1,3,3,3,0,2,3,2,1,0,1,3,1,2,1,0,1,1,3,0,1,1,3,0,3,3,3,0,2,1,1,2,1,2,2,1,0,2,3,2,0,1,0,0,0,2,1,1,0,2 ks=0,0,0,0,0,0,0,0,0,0,62,0,0,0,2,0,0,0,0,0,0,90,0,0,0,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00009 features=720 size=1 p=2 tap=43 reset=true scheme=4 ops=2,2,0,1,0,2,1,0,1,1,3,1,3,2,1,3,3,3,0,2,3,2,1,0,1,3,1,2,1,0,1,1,3,0,1,1,3,0,3,3,3,0,2,1,1,2,1,2,2,1,0,2,3,2,0,3,0,0,0,2,1,1,0,2 ks=0,0,0,0,0,0,0,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
