00020 features=886 size=14 p=5 tap=41 reset=true scheme=2 ops=2,3,3,3,0,3,2,2,3,2,2,3,3,3,3,2,3,3,3,3,2,2,2,3,3,3,2,1,2,3,3,0,0,3,1,0,0,2,2,2,3,2,3,3,3,2,2,2,3,2,3,3,2,2,2,2,3,2,3,3,2,2,3,2 ks=0,0,0,0,89,152,0,113,0,0,0,0,0,86,154,91,12,91,0,171,0,0,0,0,0,0,0,0,0,0,0,0,128,116,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,12,0,0,0,0
00021 features=590 size=1 p=5 tap=41 reset=false scheme=2 ops=2,3,3,3,0,3,1,1,0,0,0,0,3,1,3,2,3,3,1,2,0,0,0,3,3,0,2,1,2,3,3,0,0,3,1,0,0,0,2,0,0,1,3,0,3,2,1,2,1,2,1,3,1,1,0,1,0,2,3,0,0,0,3,1 ks=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0
00022 features=782 size=1 p=5 tap=41 reset=true scheme=2 ops=2,3,3,3,0,3,1,1,0,0,0,0,3,1,3,2,3,3,3,0,0,0,0,3,3,0,2,1,2,3,3,0,0,3,1,0,0,0,2,0,0,1,3,0,3,2,1,2,1,2,1,3,1,1,0,1,0,2,3,0,0,0,3,1 ks=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00023 features=920 size=34 p=5 tap=41 reset=true scheme=2 ops=2,3,1,3,2,3,2,2,1,3,2,3,3,3,3,2,3,3,3,3,2,2,2,3,2,3,2,2,2,3,3,2,3,3,2,2,2,2,2,2,3,2,3,3,3,2,2,2,3,2,3,3,2,2,2,2,3,2,3,3,2,2,3,2 ks=205,0,0,0,89,152,0,0,0,0,77,0,0,86,154,91,12,91,0,171,0,0,0,0,76,0,161,255,82,32,0,2,128,116,204,0,158,87,0,0,0,4,142,0,0,110,0,112,139,127,0,0,175,0,172,198,0,0,191,12,0,0,200,28
00024 features=924 size=13 p=5 tap=41 reset=true scheme=2 ops=2,3,3,3,0,3,2,2,3,2,2,3,3,3,3,2,3,3,3,3,2,2,2,3,3,3,2,1,2,3,3,0,0,3,2,2,2,2,2,2,3,1,3,0,3,2,2,2,3,2,3,3,3,2,2,2,3,2,3,3,2,2,3,2 ks=0,0,0,0,89,152,0,113,0,0,0,0,0,0,154,91,12,91,0,171,0,0,0,0,0,0,0,0,0,0,2,0,128,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,12,0,0,0,0
00025 features=994 size=0 p=5 tap=41 reset=true scheme=1 ops=3,3,3,3,0,3,3,0,0,0,0,0,3,3,3,3,0,3,3,0,0,0,0,3,3,0,0,3,3,3,3,0,0,3,3,0,0,0,0,0,0,3,3,0,3,0,3,0,0,3,0,3,3,0,3,0,0,0,3,0,0,0,3,3 ks=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00026 features=92 size=0 p=5 tap=41 reset=false scheme=2 ops=3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3 ks=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00027 features=880 size=32 p=5 tap=41 reset=true scheme=2 ops=2,3,1,3,2,3,2,2,1,3,2,3,3,3,3,2,3,3,3,3,2,3,2,3,2,3,2,2,2,3,3,2,3,3,2,2,2,2,2,2,3,2,3,3,3,2,2,2,3,2,3,3,2,2,2,2,3,2,3,3,2,2,3,1 ks=205,0,0,0,89,152,0,0,0,0,77,0,0,86,154,91,12,91,0,171,0,0,0,0,76,0,161,255,82,255,0,0,128,116,0,0,158,87,0,0,0,4,255,0,0,110,0,112,139,127,0,0,175,0,172,198,0,0,191,12,0,0,200,28
00028 features=910 size=36 p=5 tap=41 reset=true scheme=2 ops=2,3,1,3,2,3,2,2,1,3,2,3,3,3,3,2,3,3,3,3,2,2,2,3,2,2,2,2,2,3,3,2,3,3,2,2,2,2,2,3,3,2,3,3,3,2,2,2,3,2,3,3,2,2,2,2,3,2,3,3,2,2,3,2 ks=205,0,0,0,89,152,0,0,0,0,77,0,0,86,0,91,12,91,0,171,0,0,252,0,76,0,161,255,82,32,0,2,128,116,204,0,158,87,0,0,0,4,142,8,0,110,0,112,124,127,16,0,175,0,172,198,0,0,191,12,0,0,200,28
00029 features=942 size=34 p=5 tap=41 reset=true scheme=2 ops=2,3,1,3,2,3,2,2,1,1,2,3,3,3,3,2,3,3,3,3,2,2,2,3,2,3,2,2,2,3,3,2,3,3,2,2,2,2,2,2,3,2,3,3,3,2,2,2,3,2,3,3,2,2,2,2,3,2,3,3,2,2,3,2 ks=205,0,0,0,89,152,0,0,0,0,77,0,0,86,154,91,12,91,0,171,0,0,0,0,76,0,161,255,82,32,0,2,128,116,204,0,158,87,0,0,0,4,142,0,0,110,0,112,139,127,0,0,175,0,172,198,0,0,191,12,0,0,200,28
00030 features=873 size=20 p=5 tap=41 reset=true scheme=1 ops=2,3,3,3,2,3,2,2,3,3,2,3,3,3,3,2,3,3,3,3,2,2,2,3,1,3,2,2,2,3,3,2,3,3,2,2,2,2,2,2,3,1,3,0,3,2,2,2,3,2,3,3,2,2,2,2,3,2,3,3,2,2,3,2 ks=0,0,0,0,89,152,0,0,0,0,0,0,0,86,154,91,12,91,0,171,0,0,0,0,0,0,0,255,0,32,0,0,128,116,204,0,158,87,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,8,0,0,0,0,191,12,0,0,200,0
00031 features=950 size=30 p=5 tap=41 reset=true scheme=2 ops=2,3,3,3,2,3,2,2,3,3,2,3,3,3,3,2,3,3,3,3,2,2,2,3,3,0,2,1,2,3,3,0,0,3,2,2,2,2,2,2,3,2,3,3,3,2,2,2,3,2,1,3,2,2,2,2,3,2,3,3,2,2,2,2 ks=0,0,0,0,89,152,0,0,0,0,77,0,0,86,154,91,12,91,0,171,0,0,0,0,76,0,161,124,82,0,0,0,128,116,204,0,158,87,0,0,0,4,142,0,0,110,0,112,171,0,0,0,175,0,172,198,0,0,191,12,0,0,200,28
00032 features=947 size=14 p=5 tap=41 reset=true scheme=2 ops=2,3,3,3,2,3,2,2,3,3,2,3,3,3,3,2,3,3,3,3,2,2,2,3,3,3,2,2,2,3,3,2,3,3,2,2,2,2,2,2,3,1,3,0,3,2,2,2,3,2,3,3,2,2,2,2,3,2,3,3,2,2,3,2 ks=0,0,0,0,89,152,0,0,0,0,0,0,0,86,154,91,12,91,0,171,0,0,0,0,0,0,0,0,0,0,121,0,128,116,0,0,0,87,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,191,0,0,0,0,0
00033 features=950 size=29 p=2 tap=41 reset=true scheme=2 ops=2,3,3,3,2,3,2,2,0,3,2,3,3,3,3,2,3,3,3,3,2,2,2,3,3,3,2,2,2,3,3,2,3,3,2,2,2,2,2,2,3,2,3,3,3,2,2,2,3,2,3,3,2,2,2,2,0,2,3,3,2,2,3,2 ks=0,0,0,0,89,0,0,0,0,2,77,0,0,86,154,91,0,91,0,171,0,0,0,0,0,0,161,0,0,32,0,0,128,116,204,0,158,87,239,0,0,4,142,0,0,110,2,112,139,0,0,0,175,0,172,198,0,0,191,12,0,0,200,28
00034 features=916 size=6 p=5 tap=41 reset=true scheme=5 ops=2,3,1,3,2,3,2,2,1,3,2,3,3,3,3,2,3,3,3,3,2,3,2,3,2,3,2,2,2,3,3,2,0,3,2,2,2,2,2,2,3,2,3,3,3,2,2,2,3,2,3,3,2,2,2,2,3,2,3,3,2,2,3,1 ks=0,0,0,0,0,152,0,0,0,0,0,0,0,0,0,0,0,91,0,171,0,0,0,0,0,0,0,0,0,0,0,0,128,116,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00035 features=1020 size=1 p=5 tap=41 reset=true scheme=2 ops=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 ks=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250
00036 features=98 size=1 p=1 tap=11 reset=false scheme=2 ops=3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3 ks=0,0,0,0,0,0,0,0,0,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
