00000 features=638 size=23 p=5 tap=49 reset=false scheme=1 ops=2,1,3,2,1,2,1,3,2,0,0,1,1,3,2,1,3,3,2,0,1,0,3,3,2,3,0,1,3,1,1,3,1,2,1,0,1,0,0,3,1,3,0,0,2,0,2,1,2,0,2,2,1,2,1,2,1,0,0,1,0,0,3,1 ks=0,145,0,0,144,0,0,0,172,0,143,137,0,58,168,0,0,79,0,215,249,195,0,0,0,184,178,0,155,0,0,7,0,0,133,0,0,114,0,0,20,0,0,0,0,0,0,0,0,0,0,177,0,47,0,0,0,25,124,0,0,0,133,0
00001 features=655 size=24 p=5 tap=3 reset=false scheme=4 ops=2,1,3,2,1,2,1,3,2,0,0,1,1,3,2,1,3,3,2,0,1,0,3,3,2,3,0,1,3,1,1,3,1,2,1,0,1,0,0,3,1,3,0,0,2,0,2,1,2,0,2,2,1,2,1,2,1,0,0,1,0,0,3,1 ks=0,145,0,0,144,0,0,0,172,0,143,137,0,58,168,0,0,79,0,215,249,195,0,0,0,184,178,0,155,0,0,7,0,0,133,0,0,114,0,0,20,0,0,0,0,0,0,0,0,0,0,177,0,47,0,0,0,25,124,0,0,0,133,4
00002 features=812 size=24 p=5 tap=49 reset=false scheme=1 ops=2,3,3,2,2,2,2,3,2,3,3,2,2,3,2,2,3,3,2,3,3,3,3,3,2,3,3,3,3,2,2,3,2,2,2,3,2,3,2,3,3,3,3,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,3,3,3,2 ks=0,145,0,0,144,0,0,0,172,0,143,137,0,58,168,0,0,79,0,215,249,195,254,0,0,184,178,0,155,0,0,7,0,0,133,0,0,114,0,0,20,0,0,0,0,0,0,0,0,0,0,177,0,47,0,0,0,25,124,0,0,0,133,0
00003 features=769 size=24 p=5 tap=49 reset=true scheme=1 ops=2,1,2,2,1,2,1,3,2,0,0,3,1,3,2,1,3,1,2,0,1,0,3,3,2,3,0,1,3,1,1,3,1,2,1,0,1,0,0,3,1,3,0,0,2,0,2,1,2,0,2,2,1,2,1,2,1,0,0,1,0,0,3,1 ks=0,145,0,0,127,0,0,0,172,0,128,137,0,58,0,0,0,79,65,215,249,195,0,0,0,184,178,0,155,0,0,7,0,0,133,0,0,114,0,0,20,0,0,0,0,0,0,0,0,0,0,177,205,47,0,0,0,25,124,0,0,0,133,0
00004 features=512 size=1 p=5 tap=22 reset=false scheme=1 ops=2,1,3,2,1,2,1,3,2,0,0,1,1,3,2,1,3,3,2,0,1,0,3,3,2,3,0,1,3,1,1,3,1,2,1,0,1,0,0,3,1,3,0,0,2,0,2,1,2,0,2,2,1,2,1,2,1,0,0,1,0,0,3,1 ks=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00005 features=672 size=1 p=5 tap=49 reset=true scheme=1 ops=2,1,3,2,1,2,1,3,2,0,0,1,1,3,2,1,3,3,2,0,1,0,3,3,2,3,0,1,3,1,1,3,1,2,1,0,1,0,0,3,1,3,0,0,2,0,2,1,2,0,2,2,1,2,1,2,1,0,0,1,0,0,3,1 ks=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00006 features=523 size=1 p=5 tap=49 reset=false scheme=1 ops=2,1,3,2,1,2,1,3,2,0,0,1,1,3,2,1,3,3,2,0,1,0,3,3,2,3,0,1,3,1,1,3,1,2,1,0,1,0,0,3,1,3,0,0,2,0,2,1,2,0,2,2,1,2,1,2,1,0,0,1,0,0,3,1 ks=0,0,0,0,0,0,0,0,0,0,0,0,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00007 features=612 size=13 p=5 tap=49 reset=false scheme=1 ops=2,1,3,2,1,2,1,3,2,0,0,1,1,3,2,1,3,3,2,0,1,0,3,3,2,3,0,1,3,1,1,3,1,2,1,0,1,0,0,3,1,3,0,0,2,0,2,1,2,0,2,2,1,2,1,2,1,0,0,1,0,0,3,1 ks=0,145,0,0,144,0,0,0,255,0,0,0,0,58,168,0,0,79,0,215,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,177,0,0,0,0,0,25,124,0,0,0,133,0
00008 features=555 size=2 p=5 tap=49 reset=false scheme=1 ops=1,1,1,0,1,0,1,1,1,0,0,1,1,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,1,0,0,1,1 ks=0,0,0,0,0,0,0,0,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00009 features=525 size=3 p=5 tap=52 reset=false scheme=1 ops=2,1,3,3,1,2,1,3,2,0,0,1,1,3,2,1,3,3,2,0,1,0,3,3,2,3,0,1,3,1,1,3,1,2,1,0,1,0,0,3,1,3,0,0,2,0,2,1,2,0,2,2,1,2,1,2,1,0,0,1,0,0,3,1 ks=0,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0
