# 2026-09-25T10:54:02+08:00 run read-nlv-bar0: cell.py  --env MODE=read --env VBAR=0 --env VLO=0   (commit 2b09a94)
read: MW=lv MS=nlv VLO=0.0 VBAR=0.0 RBAR=None N=32 CBL=10f SN1=0.85; RBL at 5/10/20 ns after RWL rises; SN before/during/after
mos_tt   85C SN 0.625: RBL  0.000 -0.000 -0.000   SN  0.623  0.622  0.620
mos_tt   85C SN 0.650: RBL  0.000 -0.000 -0.000   SN  0.648  0.647  0.645
mos_tt   85C SN 0.675: RBL  0.000 -0.000 -0.000   SN  0.673  0.672  0.670
mos_tt   85C SN 0.700: RBL -0.000 -0.000 -0.000   SN  0.697  0.697  0.695
mos_tt   85C SN 0.725: RBL -0.000 -0.000 -0.000   SN  0.722  0.722  0.720
mos_tt   85C SN 0.750: RBL -0.000 -0.000 -0.000   SN  0.747  0.747  0.745
mos_tt   85C SN 0.775: RBL -0.000 -0.000 -0.000   SN  0.772  0.772  0.770
mos_tt   85C SN 0.800: RBL -0.000 -0.000 -0.000   SN  0.797  0.797  0.795
mos_tt   85C SN 0.825: RBL -0.000 -0.000 -0.000   SN  0.822  0.822  0.820
mos_tt   85C SN 0.850: RBL -0.000 -0.000 -0.000   SN  0.847  0.847  0.845
mos_tt   85C SN 0.875: RBL -0.000 -0.000 -0.000   SN  0.872  0.871  0.870
mos_tt   85C SN 0.900: RBL -0.000 -0.000 -0.000   SN  0.897  0.896  0.895
mos_tt   85C SN 0.925: RBL -0.000 -0.000 -0.000   SN  0.922  0.921  0.920
mos_tt   85C SN 0.950: RBL -0.000 -0.000 -0.000   SN  0.947  0.946  0.944
mos_tt   85C SN 0.975: RBL -0.000 -0.000 -0.000   SN  0.972  0.971  0.969
mos_tt   85C SN 1.000: RBL -0.000 -0.000 -0.000   SN  0.997  0.996  0.994
mos_ff   27C SN 0.000: RBL  1.193  1.184  1.167   SN  0.000  0.253  0.108
mos_ff   27C SN 0.025: RBL  1.186  1.171  1.141   SN  0.024  0.276  0.128
mos_ff   27C SN 0.050: RBL  1.175  1.148  1.096   SN  0.049  0.299  0.145
mos_ff   27C SN 0.075: RBL  1.157  1.112  1.026   SN  0.074  0.321  0.160
mos_ff   27C SN 0.100: RBL  1.129  1.058  0.923   SN  0.099  0.341  0.172
mos_ff   27C SN 0.125: RBL  1.091  0.983  0.786   SN  0.124  0.360  0.181
mos_ff   27C SN 0.150: RBL  1.040  0.884  0.640   SN  0.149  0.378  0.184
mos_ff   27C SN 0.175: RBL  0.974  0.762  0.530   SN  0.174  0.395  0.188
mos_ff   27C SN 0.200: RBL  0.892  0.631  0.442   SN  0.199  0.398  0.200
mos_ff   27C SN 0.225: RBL  0.795  0.522  0.364   SN  0.224  0.392  0.222
mos_ff   27C SN 0.250: RBL  0.684  0.432  0.292   SN  0.249  0.389  0.247
mos_ff   27C SN 0.275: RBL  0.573  0.352  0.224   SN  0.273  0.388  0.272
mos_ff   27C SN 0.300: RBL  0.475  0.279  0.158   SN  0.298  0.389  0.297
mos_ff   27C SN 0.325: RBL  0.387  0.209  0.095   SN  0.323  0.391  0.322
mos_ff   27C SN 0.350: RBL  0.307  0.141  0.038   SN  0.348  0.395  0.347
mos_ff   27C SN 0.375: RBL  0.231  0.077  0.006   SN  0.373  0.399  0.372
mos_ff   27C SN 0.400: RBL  0.158  0.026  0.000   SN  0.398  0.407  0.397
mos_ff   27C SN 0.425: RBL  0.089  0.004  0.000   SN  0.423  0.425  0.422
mos_ff   27C SN 0.450: RBL  0.036  0.000  0.000   SN  0.448  0.448  0.447
mos_ff   27C SN 0.475: RBL  0.009  0.000  0.000   SN  0.473  0.473  0.472
mos_ff   27C SN 0.500: RBL  0.002  0.000  0.000   SN  0.498  0.498  0.497
mos_ff   27C SN 0.525: RBL  0.000  0.000  0.000   SN  0.523  0.523  0.522
mos_ff   27C SN 0.550: RBL  0.000  0.000  0.000   SN  0.548  0.548  0.547
mos_ff   27C SN 0.575: RBL  0.000  0.000  0.000   SN  0.573  0.573  0.572
mos_ff   27C SN 0.600: RBL  0.000  0.000  0.000   SN  0.598  0.598  0.597
mos_ff   27C SN 0.625: RBL  0.000  0.000  0.000   SN  0.623  0.623  0.622
mos_ff   27C SN 0.650: RBL  0.000  0.000  0.000   SN  0.648  0.648  0.647
mos_ff   27C SN 0.675: RBL  0.000  0.000  0.000   SN  0.673  0.673  0.672
mos_ff   27C SN 0.700: RBL  0.000  0.000  0.000   SN  0.698  0.698  0.697
mos_ff   27C SN 0.725: RBL  0.000  0.000  0.000   SN  0.723  0.723  0.722
mos_ff   27C SN 0.750: RBL  0.000  0.000  0.000   SN  0.748  0.748  0.747
mos_ff   27C SN 0.775: RBL  0.000  0.000  0.000   SN  0.773  0.773  0.772
mos_ff   27C SN 0.800: RBL  0.000  0.000  0.000   SN  0.798  0.798  0.796
mos_ff   27C SN 0.825: RBL  0.000  0.000  0.000   SN  0.823  0.823  0.821
mos_ff   27C SN 0.850: RBL  0.000  0.000  0.000   SN  0.848  0.848  0.846
mos_ff   27C SN 0.875: RBL  0.000  0.000  0.000   SN  0.873  0.872  0.871
mos_ff   27C SN 0.900: RBL  0.000  0.000  0.000   SN  0.898  0.897  0.896
mos_ff   27C SN 0.925: RBL  0.000  0.000  0.000   SN  0.923  0.922  0.921
mos_ff   27C SN 0.950: RBL  0.000  0.000  0.000   SN  0.948  0.947  0.946
mos_ff   27C SN 0.975: RBL  0.000  0.000  0.000   SN  0.973  0.972  0.971
mos_ff   27C SN 1.000: RBL  0.000  0.000  0.000   SN  0.998  0.997  0.996
mos_ff   85C SN 0.000: RBL  1.168  1.136  1.078   SN  0.000  0.244  0.078
mos_ff   85C SN 0.025: RBL  1.155  1.110  1.030   SN  0.018  0.262  0.089
mos_ff   85C SN 0.050: RBL  1.134  1.071  0.958   SN  0.039  0.281  0.099
mos_ff   85C SN 0.075: RBL  1.104  1.013  0.855   SN  0.062  0.300  0.109
mos_ff   85C SN 0.100: RBL  1.063  0.936  0.729   SN  0.085  0.319  0.115
mos_ff   85C SN 0.125: RBL  1.011  0.838  0.616   SN  0.110  0.337  0.118
mos_ff   85C SN 0.150: RBL  0.945  0.723  0.523   SN  0.134  0.348  0.126
mos_ff   85C SN 0.175: RBL  0.866  0.614  0.442   SN  0.158  0.347  0.143
mos_ff   85C SN 0.200: RBL  0.774  0.521  0.367   SN  0.183  0.344  0.165
mos_ff   85C SN 0.225: RBL  0.673  0.438  0.297   SN  0.207  0.343  0.190
mos_ff   85C SN 0.250: RBL  0.576  0.362  0.231   SN  0.232  0.343  0.214
