kernel,loc,width,value,t_def,t_last
vfir2,L43.w23,32,3945485971,139173,142342
vfir2,L43.w24,32,90816536,139213,142382
vfir2,L43.w25,32,1602440615,139253,142422
vfir2,L43.w26,32,1098180442,139293,142462
vfir2,L43.w27,32,548841542,139333,142502
vfir2,L43.w28,32,3493330478,139373,142542
vfir2,L43.w29,32,4019940338,139413,142582
vfir2,L43.w30,32,674817894,139453,142622
vfir2,L43.w31,32,3155886297,139493,142662
vfir2,L43.w32,32,789152174,139533,142702
vfir2,L43.w33,32,2246660486,139573,142742
vfir2,L43.w34,32,2969950270,139613,142782
vfir2,L43.w35,32,8316154,139653,142822
vfir2,L43.w36,32,1655992836,139693,142862
vfir2,L43.w37,32,2531703885,139733,142902
vfir2,L43.w38,32,185375070,139773,142942
vfir2,L43.w39,32,3410882284,139813,142982
vfir2,L43.w40,32,4252024282,139853,143022
vfir2,L43.w41,32,1064408870,139893,143062
vfir2,L43.w42,32,650344385,139933,143102
vfir2,L43.w43,32,4169628367,139973,143142
vfir2,L43.w44,32,155774154,140013,143182
vfir2,L43.w45,32,18022159,140053,143222
vfir2,L43.w46,32,1478332035,140093,143262
vfir2,L43.w47,32,4030672241,140133,143302
vfir2,L43.w48,32,2642433449,140173,143342
vfir2,L43.w49,32,2696192662,140213,143382
vfir2,L43.w50,32,3188839787,140253,143422
vfir2,L43.w51,32,3211254292,140293,143462
vfir2,L43.w52,32,485824811,140333,143502
vfir2,L43.w53,32,1228475045,140373,143542
vfir2,L43.w54,32,1448322140,140413,143582
vfir2,L43.w55,32,2099212631,140453,143622
vfir2,L43.w56,32,132331624,140493,143662
vfir2,L43.w57,32,1324506119,140533,143702
vfir2,L43.w58,32,1926951077,140573,143742
vfir2,L43.w59,32,2368688766,140613,143782
vfir2,L43.w60,32,3289815828,140653,143822
vfir2,L43.w61,32,2599124896,140693,143862
vfir2,L43.w62,32,3178046720,140733,143902
vfir2,L43.w63,32,196591218,140773,143942
vfir2,L44.w0,32,3874147087,141453,144622
vfir2,L44.w1,32,1133623010,141493,144662
vfir2,L44.w2,32,3245544249,141533,144702
vfir2,L44.w3,32,1725949719,141573,144742
vfir2,L44.w4,32,3704176398,141613,144782
vfir2,L44.w5,32,2669730736,141653,144822
vfir2,L44.w6,32,3029434304,141693,144862
vfir2,L44.w7,32,659086621,141733,144902
vfir2,L44.w8,32,2030572515,141773,144942
vfir2,L44.w9,32,4117946112,141813,144982
vfir2,L44.w10,32,968633549,141853,145022
vfir2,L44.w11,32,401380358,141893,145062
vfir2,L44.w12,32,2838236783,141933,145102
vfir2,L44.w13,32,2952341018,141973,145142
vfir2,L44.w14,32,1358523604,142013,145182
vfir2,L44.w15,32,3600906746,142053,145222
vfir2,L44.w16,32,438297593,142093,145262
vfir2,L44.w17,32,103954650,142133,145302
vfir2,L44.w18,32,1923380227,142173,145342
vfir2,L44.w19,32,3386192302,142213,145382
vfir2,L44.w20,32,3757078640,142253,145422
vfir2,L44.w21,32,4072033782,142293,145462
vfir2,L44.w22,32,547764929,142333,145502
vfir2,L44.w23,32,2226021865,142373,145542
vfir2,L44.w24,32,2512365587,142413,145582
vfir2,L44.w25,32,3354625544,142453,145622
vfir2,L44.w26,32,1687718336,142493,145662
vfir2,L44.w27,32,2091312902,142533,145702
vfir2,L44.w28,32,2211060752,142573,145742
vfir2,L44.w29,32,1408580968,142613,145782
vfir2,L44.w30,32,617742822,142653,145822
