kernel,loc,width,value,t_def,t_last
linebuf,L55.w10,32,3475229416,113176,176000
linebuf,L55.w11,32,555122063,113336,176000
linebuf,L56.w0,32,2227706265,113496,179200
linebuf,L56.w1,32,3338895465,113656,179200
linebuf,L56.w2,32,2411013676,113816,179200
linebuf,L56.w3,32,882552464,113976,179200
linebuf,L56.w4,32,1830045531,114136,179200
linebuf,L56.w5,32,4079013207,114296,179200
linebuf,L56.w6,32,241047738,114456,179200
linebuf,L56.w7,32,2066316555,114616,179200
linebuf,L56.w8,32,3736665164,114776,179200
linebuf,L56.w9,32,1566529388,114936,179200
linebuf,L56.w10,32,2448128506,115096,179200
linebuf,L56.w11,32,2381134998,115256,179200
linebuf,L57.w0,32,858303752,115416,182400
linebuf,L57.w1,32,4041622260,115576,182400
linebuf,L57.w2,32,2167757907,115736,182400
linebuf,L57.w3,32,1775539677,115896,182400
linebuf,L57.w4,32,2082737481,116056,182400
linebuf,L57.w5,32,3493318143,116216,182400
linebuf,L57.w6,32,1532401219,116376,182400
linebuf,L57.w7,32,1779939759,116536,182400
linebuf,L57.w8,32,1486393352,116696,182400
linebuf,L57.w9,32,6806440,116856,182400
linebuf,L57.w10,32,2312748802,117016,182400
linebuf,L57.w11,32,2319752894,117176,182400
linebuf,L58.w0,32,2677866793,117336,185600
linebuf,L58.w1,32,3377752899,117496,185600
linebuf,L58.w2,32,2630463310,117656,185600
linebuf,L58.w3,32,1422224538,117816,185600
linebuf,L58.w4,32,1967725507,117976,185600
linebuf,L58.w5,32,2576358404,118136,185600
linebuf,L58.w6,32,120151618,118296,185600
linebuf,L58.w7,32,3455599620,118456,185600
linebuf,L58.w8,32,986146092,118616,185600
linebuf,L58.w9,32,2728898079,118776,185600
linebuf,L58.w10,32,761116571,118936,185600
linebuf,L58.w11,32,2365480145,119096,185600
linebuf,L59.w0,32,2510240337,119256,188800
linebuf,L59.w1,32,776461326,119416,188800
linebuf,L59.w2,32,3698004907,119576,188800
linebuf,L59.w3,32,393425036,119736,188800
linebuf,L59.w4,32,3429269143,119896,188800
linebuf,L59.w5,32,2366652115,120056,188800
linebuf,L59.w6,32,3423507950,120216,188800
linebuf,L59.w7,32,3656194019,120376,188800
linebuf,L59.w8,32,3506571797,120536,188800
linebuf,L59.w9,32,3998399926,120696,188800
linebuf,L59.w10,32,1096479553,120856,188800
linebuf,L59.w11,32,139410902,121016,188800
linebuf,L60.w0,32,2891000577,139702,192000
linebuf,L60.w1,32,302595366,139862,192000
linebuf,L60.w2,32,357487890,140022,192000
linebuf,L60.w3,32,3728367029,140182,192000
linebuf,L60.w4,32,71685718,140342,192000
linebuf,L60.w5,32,1945614990,140502,192000
linebuf,L60.w6,32,62534619,140662,192000
linebuf,L60.w7,32,3239029312,140822,192000
linebuf,L60.w8,32,3245220484,140982,192000
linebuf,L60.w9,32,1207730538,141142,192000
linebuf,L60.w10,32,1071848707,141302,192000
linebuf,L60.w11,32,1153807478,141462,192000
linebuf,L61.w0,32,470250062,141622,195200
linebuf,L61.w1,32,3424324670,141782,195200
linebuf,L61.w2,32,2683504527,141942,195200
linebuf,L61.w3,32,792894693,142102,195200
linebuf,L61.w4,32,1479284937,142262,195200
linebuf,L61.w5,32,1246761692,142422,195200
linebuf,L61.w6,32,298566280,142582,195200
linebuf,L61.w7,32,719279514,142742,195200
linebuf,L61.w8,32,685586411,142902,195200
linebuf,L61.w9,32,1096144879,143062,195200
linebuf,L61.w10,32,2265081540,143222,195200
linebuf,L61.w11,32,4088626994,143382,195200
linebuf,L62.w0,32,722177042,143542,198400
linebuf,L62.w1,32,2820318218,143702,198400
linebuf,L62.w2,32,1172158589,143862,198400
linebuf,L62.w3,32,2784009827,144022,198400
linebuf,L62.w4,32,3056255486,144182,198400
linebuf,L62.w5,32,1264836847,144342,198400
linebuf,L62.w6,32,1952928634,144502,198400
linebuf,L62.w7,32,3017753764,144662,198400
linebuf,L62.w8,32,1382987043,144822,198400
linebuf,L62.w9,32,2132424030,144982,198400
linebuf,L62.w10,32,2034831019,145142,198400
linebuf,L62.w11,32,490445119,145302,198400
linebuf,L63.w0,32,101509731,145462,201600
linebuf,L63.w1,32,1340050970,145622,201600
linebuf,L63.w2,32,1660250124,145782,201600
linebuf,L63.w3,32,1474644684,145942,201600
linebuf,L63.w4,32,1807831941,146102,201600
linebuf,L63.w5,32,3419665888,146262,201600
linebuf,L63.w6,32,807622668,146422,201600
linebuf,L63.w7,32,1109909025,146582,201600
linebuf,L63.w8,32,467127923,146742,201600
linebuf,L63.w9,32,1088594442,146902,201600
linebuf,L63.w10,32,3864691017,147062,201600
linebuf,L63.w11,32,3135979941,147222,201600
linebuf,L64.w0,32,2190931434,147382,204800
linebuf,L64.w1,32,4195058968,147542,204800
linebuf,L64.w2,32,898038951,147702,204800
linebuf,L64.w3,32,4147063736,147862,204800
linebuf,L64.w4,32,2601241110,148022,204800
linebuf,L64.w5,32,1853946440,148182,204800
linebuf,L64.w6,32,3509158628,148342,204800
linebuf,L64.w7,32,4189970085,148502,204800
linebuf,L64.w8,32,89413096,148662,204800
linebuf,L64.w9,32,967974037,148822,204800
linebuf,L64.w10,32,76727541,148982,204800
linebuf,L64.w11,32,1706456525,149142,204800
linebuf,L65.w0,32,629048404,149302,208000
linebuf,L65.w1,32,151724219,149462,208000
linebuf,L65.w2,32,3087374825,149622,208000
linebuf,L65.w3,32,4122710408,149782,208000
linebuf,L65.w4,32,688172268,149942,208000
linebuf,L65.w5,32,1914131695,150102,208000
linebuf,L65.w6,32,3026258124,150262,208000
linebuf,L65.w7,32,2174581927,150422,208000
linebuf,L65.w8,32,2912742878,150582,208000
linebuf,L65.w9,32,1832512323,150742,208000
linebuf,L65.w10,32,2339477965,150902,208000
linebuf,L65.w11,32,3574464663,151062,208000
linebuf,L66.w0,32,947468699,151222,211200
linebuf,L66.w1,32,4196080625,151382,211200
linebuf,L66.w2,32,4190146543,151542,211200
linebuf,L66.w3,32,2709144384,151702,211200
linebuf,L66.w4,32,3426571526,151862,211200
linebuf,L66.w5,32,2985220863,152022,211200
linebuf,L66.w6,32,2218778023,152182,211200
linebuf,L66.w7,32,1936364666,152342,211200
linebuf,L66.w8,32,958618560,152502,211200
linebuf,L66.w9,32,2250113772,152662,211200
linebuf,L66.w10,32,2785313879,152822,211200
linebuf,L66.w11,32,131856676,152982,211200
linebuf,L67.w0,32,1696074045,153142,214400
linebuf,L67.w1,32,2898684503,153302,214400
linebuf,L67.w2,32,2473239564,153462,214400
linebuf,L67.w3,32,3450514499,153622,214400
linebuf,L67.w4,32,1379740244,153782,214400
linebuf,L67.w5,32,2833922039,153942,214400
linebuf,L67.w6,32,2709900430,154102,214400
linebuf,L67.w7,32,1830941901,154262,214400
linebuf,L67.w8,32,252480137,154422,214400
linebuf,L67.w9,32,3167329000,154582,214400
linebuf,L67.w10,32,1282502805,154742,214400
linebuf,L67.w11,32,539805736,154902,214400
linebuf,L68.w0,32,4157113076,155062,217600
linebuf,L68.w1,32,911098687,155222,217600
linebuf,L68.w2,32,3760390973,155382,217600
linebuf,L68.w3,32,203753987,155542,217600
linebuf,L68.w4,32,1315920532,155702,217600
linebuf,L68.w5,32,303769600,155862,217600
linebuf,L68.w6,32,3687291312,156022,217600
linebuf,L68.w7,32,328333753,156182,217600
linebuf,L68.w8,32,1333001620,156342,217600
linebuf,L68.w9,32,3939242254,156502,217600
linebuf,L68.w10,32,4034213118,156662,217600
linebuf,L68.w11,32,1279384000,156822,217600
linebuf,L69.w0,32,3194777577,156982,220800
linebuf,L69.w1,32,679495568,157142,220800
linebuf,L69.w2,32,1787446255,157302,220800
linebuf,L69.w3,32,2426401943,157462,220800
linebuf,L69.w4,32,1083869816,157622,220800
linebuf,L69.w5,32,560025634,157782,220800
linebuf,L69.w6,32,36422432,157942,220800
linebuf,L69.w7,32,2408262531,158102,220800
linebuf,L69.w8,32,3774064623,158262,220800
linebuf,L69.w9,32,3652984215,158422,220800
linebuf,L69.w10,32,162850258,158582,220800
linebuf,L69.w11,32,2536538838,158742,220800
linebuf,L70.w0,32,3519356806,158902,224000
linebuf,L70.w1,32,934543371,159062,224000
linebuf,L70.w2,32,4132622344,159222,224000
linebuf,L70.w3,32,3868962345,159382,224000
linebuf,L70.w4,32,2449336412,159542,224000
linebuf,L70.w5,32,1979346392,159702,224000
linebuf,L70.w6,32,736660294,159862,224000
linebuf,L70.w7,32,3555859916,160022,224000
linebuf,L70.w8,32,3727091285,160182,224000
linebuf,L70.w9,32,3736133734,160342,224000
linebuf,L70.w10,32,4182332776,160502,224000
linebuf,L70.w11,32,3350148646,160662,224000
linebuf,L71.w0,32,3023756367,160822,227200
linebuf,L71.w1,32,2675604911,160982,227200
linebuf,L71.w2,32,2185596104,161142,227200
linebuf,L71.w3,32,160732174,161302,227200
linebuf,L71.w4,32,1623363792,161462,227200
linebuf,L71.w5,32,860743485,161622,227200
linebuf,L71.w6,32,1490056820,161782,227200
linebuf,L71.w7,32,425310703,161942,227200
linebuf,L71.w8,32,883740024,162102,227200
linebuf,L71.w9,32,2462659965,162262,227200
linebuf,L71.w10,32,2895465141,162422,227200
linebuf,L71.w11,32,3850720559,162582,227200
linebuf,L72.w0,32,1859506623,162742,230400
linebuf,L72.w1,32,2540083660,162902,230400
linebuf,L72.w2,32,833733246,163062,230400
linebuf,L72.w3,32,2114630381,163222,230400
linebuf,L72.w4,32,448498595,163382,230400
linebuf,L72.w5,32,4028481321,163542,230400
linebuf,L72.w6,32,2860265803,163702,230400
linebuf,L72.w7,32,1675297276,163862,230400
linebuf,L72.w8,32,1271622434,164022,230400
linebuf,L72.w9,32,2165124656,164182,230400
linebuf,L72.w10,32,2146624321,164342,230400
linebuf,L72.w11,32,73874293,164502,230400
linebuf,L73.w0,32,1397348936,164662,233600
linebuf,L73.w1,32,2629071269,164822,233600
linebuf,L73.w2,32,3743585872,164982,233600
linebuf,L73.w3,32,1727971462,165142,233600
linebuf,L73.w4,32,3864088757,165302,233600
linebuf,L73.w5,32,1208396417,165462,233600
linebuf,L73.w6,32,77708772,165622,233600
linebuf,L73.w7,32,674160828,165782,233600
linebuf,L73.w8,32,862657093,165942,233600
linebuf,L73.w9,32,3683092269,166102,233600
linebuf,L73.w10,32,1407635603,166262,233600
linebuf,L73.w11,32,3483815742,166422,233600
linebuf,L74.w0,32,4239346266,166582,236800
linebuf,L74.w1,32,2419529160,166742,236800
linebuf,L74.w2,32,3361672518,166902,236800
linebuf,L74.w3,32,580435377,167062,236800
linebuf,L74.w4,32,1456404716,167222,236800
linebuf,L74.w5,32,1843573563,167382,236800
linebuf,L74.w6,32,914956011,167542,236800
linebuf,L74.w7,32,1144761029,167702,236800
linebuf,L74.w8,32,2896762489,167862,236800
linebuf,L74.w9,32,414056766,168022,236800
linebuf,L74.w10,32,3597898710,168182,236800
linebuf,L74.w11,32,1628796354,168342,236800
linebuf,L75.w0,32,4003714693,168502,240000
linebuf,L75.w1,32,2352037997,168662,240000
linebuf,L75.w2,32,1476823709,168822,240000
linebuf,L75.w3,32,3927509802,168982,240000
linebuf,L75.w4,32,3789849943,169142,240000
linebuf,L75.w5,32,3597862969,169302,240000
linebuf,L75.w6,32,2951115766,169462,240000
linebuf,L75.w7,32,2294930058,169622,240000
linebuf,L75.w8,32,2080906167,169782,240000
linebuf,L75.w9,32,3298325190,169942,240000
linebuf,L75.w10,32,4232725630,170102,240000
linebuf,L75.w11,32,2287157766,170262,240000
linebuf,L76.w0,32,1007773001,170422,243200
linebuf,L76.w1,32,280559138,170582,243200
linebuf,L76.w2,32,3115849269,170742,243200
linebuf,L76.w3,32,173518645,170902,243200
linebuf,L76.w4,32,363698845,171062,243200
linebuf,L76.w5,32,571303723,171222,243200
linebuf,L76.w6,32,728830787,171382,243200
linebuf,L76.w7,32,715337739,171542,243200
linebuf,L76.w8,32,3912662745,171702,243200
linebuf,L76.w9,32,2311588941,171862,243200
linebuf,L76.w10,32,914691435,172022,243200
linebuf,L76.w11,32,1151093922,172182,243200
linebuf,L77.w0,32,3260379189,172342,246400
linebuf,L77.w1,32,1426931933,172502,246400
linebuf,L77.w2,32,2577877284,172662,246400
linebuf,L77.w3,32,2172774477,172822,246400
linebuf,L77.w4,32,3612635264,172982,246400
linebuf,L77.w5,32,1096467456,173142,246400
linebuf,L77.w6,32,1581011820,173302,246400
linebuf,L77.w7,32,1455356473,173462,246400
linebuf,L77.w8,32,1461513966,173622,246400
linebuf,L77.w9,32,489252232,173782,246400
linebuf,L77.w10,32,1250760152,173942,246400
linebuf,L77.w11,32,1010131246,174102,246400
linebuf,L78.w0,32,3725539751,174262,249600
linebuf,L78.w1,32,4054427224,174422,249600
linebuf,L78.w2,32,2594085196,174582,249600
linebuf,L78.w3,32,3348098117,174742,249600
linebuf,L78.w4,32,4098719296,174902,249600
linebuf,L78.w5,32,3071368194,175062,249600
linebuf,L78.w6,32,3810774612,175222,249600
linebuf,L78.w7,32,2099349203,175382,249600
linebuf,L78.w8,32,581306559,175542,249600
linebuf,L78.w9,32,2490896600,175702,249600
linebuf,L78.w10,32,2367259167,175862,249600
linebuf,L78.w11,32,3308212158,176022,249600
linebuf,L79.w0,32,447857711,176182,252800
linebuf,L79.w1,32,1377507497,176342,252800
linebuf,L79.w2,32,168095560,176502,252800
linebuf,L79.w3,32,1746329094,176662,252800
linebuf,L79.w4,32,314363339,176822,252800
linebuf,L79.w5,32,1633076447,176982,252800
linebuf,L79.w6,32,3720164751,177142,252800
linebuf,L79.w7,32,4257314923,177302,252800
linebuf,L79.w8,32,3384934383,177462,252800
linebuf,L79.w9,32,632770586,177622,252800
linebuf,L79.w10,32,3558406063,177782,252800
linebuf,L79.w11,32,536945008,177942,252800
linebuf,L80.w0,32,2642203894,208711,256000
linebuf,L80.w1,32,2522897813,208871,256000
linebuf,L80.w2,32,3358250377,209031,256000
linebuf,L80.w3,32,3977850275,209191,256000
linebuf,L80.w4,32,1623667860,209351,256000
linebuf,L80.w5,32,329216272,209511,256000
linebuf,L80.w6,32,2451487974,209671,256000
linebuf,L80.w7,32,2363412085,209831,256000
linebuf,L80.w8,32,960844627,209991,256000
linebuf,L80.w9,32,2430807682,210151,256000
linebuf,L80.w10,32,351084617,210311,256000
linebuf,L80.w11,32,4089866417,210471,256000
linebuf,L81.w0,32,1145569328,210631,259200
linebuf,L81.w1,32,1567198347,210791,259200
linebuf,L81.w2,32,3825819984,210951,259200
linebuf,L81.w3,32,1269388787,211111,259200
linebuf,L81.w4,32,2424280681,211271,259200
linebuf,L81.w5,32,2294776054,211431,259200
linebuf,L81.w6,32,3973133406,211591,259200
linebuf,L81.w7,32,490983935,211751,259200
linebuf,L81.w8,32,1966103991,211911,259200
linebuf,L81.w9,32,3851552371,212071,259200
linebuf,L81.w10,32,1190490919,212231,259200
linebuf,L81.w11,32,462699772,212391,259200
linebuf,L82.w0,32,3380202246,212551,262400
linebuf,L82.w1,32,196502184,212711,262400
linebuf,L82.w2,32,3555237170,212871,262400
linebuf,L82.w3,32,1270184796,213031,262400
linebuf,L82.w4,32,53179176,213191,262400
linebuf,L82.w5,32,2635722309,213351,262400
linebuf,L82.w6,32,2879396074,213511,262400
linebuf,L82.w7,32,62483857,213671,262400
linebuf,L82.w8,32,393776021,213831,262400
linebuf,L82.w9,32,1776116883,213991,262400
linebuf,L82.w10,32,494361468,214151,262400
linebuf,L82.w11,32,3548158305,214311,262400
linebuf,L83.w0,32,3801304049,214471,265600
linebuf,L83.w1,32,3392501096,214631,265600
linebuf,L83.w2,32,171899776,214791,265600
linebuf,L83.w3,32,807119240,214951,265600
linebuf,L83.w4,32,1029217451,215111,265600
linebuf,L83.w5,32,3373748899,215271,265600
linebuf,L83.w6,32,4244108445,215431,265600
linebuf,L83.w7,32,2520256214,215591,265600
linebuf,L83.w8,32,1808239605,215751,265600
linebuf,L83.w9,32,695869911,215911,265600
linebuf,L83.w10,32,496318619,216071,265600
linebuf,L83.w11,32,1936637777,216231,265600
linebuf,L84.w0,32,718906378,216391,268800
linebuf,L84.w1,32,2924400459,216551,268800
linebuf,L84.w2,32,1036892246,216711,268800
linebuf,L84.w3,32,682662547,216871,268800
linebuf,L84.w4,32,3195483208,217031,268800
linebuf,L84.w5,32,3629328566,217191,268800
linebuf,L84.w6,32,441669301,217351,268800
linebuf,L84.w7,32,1868752442,217511,268800
linebuf,L84.w8,32,3911703368,217671,268800
linebuf,L84.w9,32,4143328296,217831,268800
linebuf,L84.w10,32,1624688486,217991,268800
linebuf,L84.w11,32,3463836858,218151,268800
linebuf,L85.w0,32,4167252312,218311,272000
linebuf,L85.w1,32,2331847027,218471,272000
linebuf,L85.w2,32,3905081881,218631,272000
linebuf,L85.w3,32,3514786964,218791,272000
linebuf,L85.w4,32,1262821667,218951,272000
linebuf,L85.w5,32,2363130019,219111,272000
linebuf,L85.w6,32,1088388250,219271,272000
linebuf,L85.w7,32,3056345742,219431,272000
linebuf,L85.w8,32,2048742764,219591,272000
linebuf,L85.w9,32,1350594305,219751,272000
linebuf,L85.w10,32,430051420,219911,272000
linebuf,L85.w11,32,891697989,220071,272000
linebuf,L86.w0,32,2800534303,220231,275200
linebuf,L86.w1,32,1363292806,220391,275200
linebuf,L86.w2,32,170167551,220551,275200
linebuf,L86.w3,32,117091761,220711,275200
linebuf,L86.w4,32,45123576,220871,275200
linebuf,L86.w5,32,3379537752,221031,275200
linebuf,L86.w6,32,4220164514,221191,275200
linebuf,L86.w7,32,3975437515,221351,275200
linebuf,L86.w8,32,1269376963,221511,275200
linebuf,L86.w9,32,3120223870,221671,275200
linebuf,L86.w10,32,2562251423,221831,275200
linebuf,L86.w11,32,1375468743,221991,275200
linebuf,L87.w0,32,1932067572,222151,278400
linebuf,L87.w1,32,1680487804,222311,278400
linebuf,L87.w2,32,1345531064,222471,278400
linebuf,L87.w3,32,1711781397,222631,278400
linebuf,L87.w4,32,270431723,222791,278400
linebuf,L87.w5,32,275702443,222951,278400
linebuf,L87.w6,32,3922988843,223111,278400
linebuf,L87.w7,32,1363005862,223271,278400
linebuf,L87.w8,32,4165316313,223431,278400
linebuf,L87.w9,32,2583194765,223591,278400
linebuf,L87.w10,32,4165244256,223751,278400
linebuf,L87.w11,32,1957895163,223911,278400
linebuf,L88.w0,32,478297502,224071,281600
linebuf,L88.w1,32,1074011648,224231,281600
linebuf,L88.w2,32,924248042,224391,281600
linebuf,L88.w3,32,3372131799,224551,281600
linebuf,L88.w4,32,2653460321,224711,281600
linebuf,L88.w5,32,3341139351,224871,281600
linebuf,L88.w6,32,4208865581,225031,281600
linebuf,L88.w7,32,3827715231,225191,281600
linebuf,L88.w8,32,2331794414,225351,281600
linebuf,L88.w9,32,3726373069,225511,281600
linebuf,L88.w10,32,2955752708,225671,281600
