kernel,loc,width,value,t_def,t_last
vfir3,L41.w28,32,3238422834,132975,139344
vfir3,L41.w29,32,1717400629,133015,139384
vfir3,L41.w30,32,3071549708,133055,139424
vfir3,L41.w31,32,3172220841,133095,139464
vfir3,L41.w32,32,1981726674,133135,139504
vfir3,L41.w33,32,2812821216,133175,139544
vfir3,L41.w34,32,2277860467,133215,139584
vfir3,L41.w35,32,1073319923,133255,139624
vfir3,L41.w36,32,2104593779,133295,139664
vfir3,L41.w37,32,1198734980,133335,139704
vfir3,L41.w38,32,3972123491,133375,139744
vfir3,L41.w39,32,2139174750,133415,139784
vfir3,L41.w40,32,2151095993,133455,139824
vfir3,L41.w41,32,2213592654,133495,139864
vfir3,L41.w42,32,3571370479,133535,139904
vfir3,L41.w43,32,3419722722,133575,139944
vfir3,L41.w44,32,1520092894,133615,139984
vfir3,L41.w45,32,2841917993,133655,140024
vfir3,L41.w46,32,3791815837,133695,140064
vfir3,L41.w47,32,1952873471,133735,140104
vfir3,L41.w48,32,3864184602,133775,140144
vfir3,L41.w49,32,3879114179,133815,140184
vfir3,L41.w50,32,1980032180,133855,140224
vfir3,L41.w51,32,1506566321,133895,140264
vfir3,L41.w52,32,2438274690,133935,140304
vfir3,L41.w53,32,3117653194,133975,140344
vfir3,L41.w54,32,3952789128,134015,140384
vfir3,L41.w55,32,2394800099,134055,140424
vfir3,L41.w56,32,3108581157,134095,140464
vfir3,L41.w57,32,1960872105,134135,140504
vfir3,L41.w58,32,2089967836,134175,140544
vfir3,L41.w59,32,2829890835,134215,140584
vfir3,L41.w60,32,952671032,134255,140624
vfir3,L41.w61,32,4039831280,134295,140664
vfir3,L41.w62,32,1394435168,134335,140704
vfir3,L41.w63,32,3499039666,134375,140744
vfir3,L42.w0,32,3004637282,135055,141424
vfir3,L42.w1,32,3586411086,135095,141464
vfir3,L42.w2,32,713263864,135135,141504
vfir3,L42.w3,32,3765381403,135175,141544
vfir3,L42.w4,32,3899574726,135215,141584
vfir3,L42.w5,32,2647186248,135255,141624
vfir3,L42.w6,32,1151641846,135295,141664
vfir3,L42.w7,32,3319941228,135335,141704
vfir3,L42.w8,32,3914337993,135375,141744
vfir3,L42.w9,32,2060579930,135415,141784
vfir3,L42.w10,32,1329563511,135455,141824
vfir3,L42.w11,32,1302649579,135495,141864
vfir3,L42.w12,32,4111837219,135535,141904
vfir3,L42.w13,32,3432790748,135575,141944
vfir3,L42.w14,32,3033130837,135615,141984
vfir3,L42.w15,32,3569409192,135655,142024
vfir3,L42.w16,32,2165732166,135695,142064
vfir3,L42.w17,32,2414582090,135735,142104
vfir3,L42.w18,32,2223709687,135775,142144
vfir3,L42.w19,32,2179080415,135815,142184
vfir3,L42.w20,32,2797803548,135855,142224
vfir3,L42.w21,32,2644876148,135895,142264
vfir3,L42.w22,32,2525203318,135935,142304
vfir3,L42.w23,32,1746636632,135975,142344
vfir3,L42.w24,32,1339361182,136015,142384
vfir3,L42.w25,32,3139319916,136055,142424
vfir3,L42.w26,32,892573556,136095,142464
vfir3,L42.w27,32,2099837236,136135,142504
vfir3,L42.w28,32,2198557946,136175,142544
vfir3,L42.w29,32,1574527462,136215,142584
vfir3,L42.w30,32,4012162402,136255,142624
vfir3,L42.w31,32,2938753301,136295,142664
vfir3,L42.w32,32,2676903136,136335,142704
vfir3,L42.w33,32,3788459864,136375,142744
vfir3,L42.w34,32,323734739,136415,142784
vfir3,L42.w35,32,3368456297,136455,142824
vfir3,L42.w36,32,3523591164,136495,142864
vfir3,L42.w37,32,1466554885,136535,142904
vfir3,L42.w38,32,3117928479,136575,142944
vfir3,L42.w39,32,36171447,136615,142984
vfir3,L42.w40,32,3898342621,136655,143024
vfir3,L42.w41,32,3500653828,136695,143064
vfir3,L42.w42,32,822068462,136735,143104
vfir3,L42.w43,32,4282377002,136775,143144
vfir3,L42.w44,32,3198817447,136815,143184
vfir3,L42.w45,32,455940514,136855,143224
vfir3,L42.w46,32,252367528,136895,143264
vfir3,L42.w47,32,2467093459,136935,143304
vfir3,L42.w48,32,2804226800,136975,143344
vfir3,L42.w49,32,210067423,137015,143384
vfir3,L42.w50,32,1172954418,137055,143424
vfir3,L42.w51,32,2541333535,137095,143464
vfir3,L42.w52,32,973310576,137135,143504
vfir3,L42.w53,32,2931219244,137175,143544
vfir3,L42.w54,32,3760205946,137215,143584
vfir3,L42.w55,32,3933507001,137255,143624
vfir3,L42.w56,32,456408914,137295,143664
vfir3,L42.w57,32,3239993566,137335,143704
vfir3,L42.w58,32,2243530591,137375,143744
vfir3,L42.w59,32,586262577,137415,143784
vfir3,L42.w60,32,3667657306,137455,143824
vfir3,L42.w61,32,1141779279,137495,143864
vfir3,L42.w62,32,1051545342,137535,143904
vfir3,L42.w63,32,3542263605,137575,143944
vfir3,L43.w0,32,904000145,138255,144624
vfir3,L43.w1,32,4052649368,138295,144664
vfir3,L43.w2,32,3782069874,138335,144704
vfir3,L43.w3,32,259350834,138375,144744
vfir3,L43.w4,32,1816417465,138415,144784
vfir3,L43.w5,32,3856742626,138455,144824
vfir3,L43.w6,32,3079324466,138495,144864
vfir3,L43.w7,32,3261637134,138535,144904
vfir3,L43.w8,32,136893801,138575,144944
vfir3,L43.w9,32,243938737,138615,144984
vfir3,L43.w10,32,1556311079,138655,145024
vfir3,L43.w11,32,1547126598,138695,145064
vfir3,L43.w12,32,738223255,138735,145104
vfir3,L43.w13,32,1071601613,138775,145144
vfir3,L43.w14,32,2889505574,138815,145184
vfir3,L43.w15,32,100685599,138855,145224
vfir3,L43.w16,32,356066432,138895,145264
vfir3,L43.w17,32,494879349,138935,145304
vfir3,L43.w18,32,4099813280,138975,145344
vfir3,L43.w19,32,289766812,139015,145384
vfir3,L43.w20,32,108854731,139055,145424
vfir3,L43.w21,32,175554966,139095,145464
vfir3,L43.w22,32,3132850107,139135,145504
vfir3,L43.w23,32,3945485971,139175,145544
vfir3,L43.w24,32,90816536,139215,145584
vfir3,L43.w25,32,1602440615,139255,145624
vfir3,L43.w26,32,1098180442,139295,145664
vfir3,L43.w27,32,548841542,139335,145704
vfir3,L43.w28,32,3493330478,139375,145744
vfir3,L43.w29,32,4019940338,139415,145784
vfir3,L43.w30,32,674817894,139455,145824
vfir3,L43.w31,32,3155886297,139495,145864
vfir3,L43.w32,32,789152174,139535,145904
vfir3,L43.w33,32,2246660486,139575,145944
vfir3,L43.w34,32,2969950270,139615,145984
vfir3,L43.w35,32,8316154,139655,146024
vfir3,L43.w36,32,1655992836,139695,146064
vfir3,L43.w37,32,2531703885,139735,146104
vfir3,L43.w38,32,185375070,139775,146144
vfir3,L43.w39,32,3410882284,139815,146184
vfir3,L43.w40,32,4252024282,139855,146224
vfir3,L43.w41,32,1064408870,139895,146264
vfir3,L43.w42,32,650344385,139935,146304
vfir3,L43.w43,32,4169628367,139975,146344
vfir3,L43.w44,32,155774154,140015,146384
vfir3,L43.w45,32,18022159,140055,146424
vfir3,L43.w46,32,1478332035,140095,146464
vfir3,L43.w47,32,4030672241,140135,146504
vfir3,L43.w48,32,2642433449,140175,146544
vfir3,L43.w49,32,2696192662,140215,146584
vfir3,L43.w50,32,3188839787,140255,146624
vfir3,L43.w51,32,3211254292,140295,146664
vfir3,L43.w52,32,485824811,140335,146704
vfir3,L43.w53,32,1228475045,140375,146744
vfir3,L43.w54,32,1448322140,140415,146784
vfir3,L43.w55,32,2099212631,140455,146824
vfir3,L43.w56,32,132331624,140495,146864
vfir3,L43.w57,32,1324506119,140535,146904
vfir3,L43.w58,32,1926951077,140575,146944
vfir3,L43.w59,32,2368688766,140615,146984
vfir3,L43.w60,32,3289815828,140655,147024
vfir3,L43.w61,32,2599124896,140695,147064
vfir3,L43.w62,32,3178046720,140735,147104
vfir3,L43.w63,32,196591218,140775,147144
vfir3,L44.w0,32,3874147087,141455,147824
vfir3,L44.w1,32,1133623010,141495,147864
vfir3,L44.w2,32,3245544249,141535,147904
vfir3,L44.w3,32,1725949719,141575,147944
vfir3,L44.w4,32,3704176398,141615,147984
vfir3,L44.w5,32,2669730736,141655,148024
vfir3,L44.w6,32,3029434304,141695,148064
vfir3,L44.w7,32,659086621,141735,148104
vfir3,L44.w8,32,2030572515,141775,148144
vfir3,L44.w9,32,4117946112,141815,148184
vfir3,L44.w10,32,968633549,141855,148224
vfir3,L44.w11,32,401380358,141895,148264
vfir3,L44.w12,32,2838236783,141935,148304
vfir3,L44.w13,32,2952341018,141975,148344
vfir3,L44.w14,32,1358523604,142015,148384
vfir3,L44.w15,32,3600906746,142055,148424
vfir3,L44.w16,32,438297593,142095,148464
vfir3,L44.w17,32,103954650,142135,148504
vfir3,L44.w18,32,1923380227,142175,148544
vfir3,L44.w19,32,3386192302,142215,148584
vfir3,L44.w20,32,3757078640,142255,148624
vfir3,L44.w21,32,4072033782,142295,148664
vfir3,L44.w22,32,547764929,142335,148704
vfir3,L44.w23,32,2226021865,142375,148744
vfir3,L44.w24,32,2512365587,142415,148784
vfir3,L44.w25,32,3354625544,142455,148824
vfir3,L44.w26,32,1687718336,142495,148864
vfir3,L44.w27,32,2091312902,142535,148904
vfir3,L44.w28,32,2211060752,142575,148944
vfir3,L44.w29,32,1408580968,142615,148984
vfir3,L44.w30,32,617742822,142655,149024
vfir3,L44.w31,32,3755705236,142695,149064
vfir3,L44.w32,32,4122014060,142735,149104
vfir3,L44.w33,32,1464803053,142775,149144
vfir3,L44.w34,32,1112810657,142815,149184
vfir3,L44.w35,32,1124583052,142855,149224
vfir3,L44.w36,32,2603084913,142895,149264
vfir3,L44.w37,32,4169054368,142935,149304
vfir3,L44.w38,32,1802836332,142975,149344
vfir3,L44.w39,32,2805964978,143015,149384
vfir3,L44.w40,32,77452082,143055,149424
vfir3,L44.w41,32,3004217136,143095,149464
vfir3,L44.w42,32,2396377527,143135,149504
vfir3,L44.w43,32,4118873460,143175,149544
vfir3,L44.w44,32,603740882,143215,149584
vfir3,L44.w45,32,2880038840,143255,149624
vfir3,L44.w46,32,243872514,143295,149664
vfir3,L44.w47,32,1086484656,143335,149704
vfir3,L44.w48,32,144122986,143375,149744
vfir3,L44.w49,32,565655455,143415,149784
vfir3,L44.w50,32,692198464,143455,149824
vfir3,L44.w51,32,733197167,143495,149864
vfir3,L44.w52,32,411766852,143535,149904
vfir3,L44.w53,32,1947294854,143575,149944
vfir3,L44.w54,32,2727629373,143615,149984
vfir3,L44.w55,32,994950956,143655,150024
vfir3,L44.w56,32,2182956550,143695,150064
vfir3,L44.w57,32,3935899284,143735,150104
vfir3,L44.w58,32,4223954714,143775,150144
vfir3,L44.w59,32,3041238403,143815,150184
vfir3,L44.w60,32,4012059186,143855,150224
vfir3,L44.w61,32,134867683,143895,150264
vfir3,L44.w62,32,4271453357,143935,150304
vfir3,L44.w63,32,1059828510,143975,150344
vfir3,L45.w0,32,998467548,144655,151024
vfir3,L45.w1,32,3066037452,144695,151064
vfir3,L45.w2,32,1909961038,144735,151104
vfir3,L45.w3,32,315884807,144775,151144
vfir3,L45.w4,32,1077095174,144815,151184
vfir3,L45.w5,32,345440838,144855,151224
vfir3,L45.w6,32,2539345059,144895,151264
vfir3,L45.w7,32,980125351,144935,151304
vfir3,L45.w8,32,2680764173,144975,151344
vfir3,L45.w9,32,3399825568,145015,151384
vfir3,L45.w10,32,3436864857,145055,151424
vfir3,L45.w11,32,2679670842,145095,151464
vfir3,L45.w12,32,3047272017,145135,151504
vfir3,L45.w13,32,1545453871,145175,151544
vfir3,L45.w14,32,1102128493,145215,151584
vfir3,L45.w15,32,2940165496,145255,151624
vfir3,L45.w16,32,1816843858,145295,151664
vfir3,L45.w17,32,1197166857,145335,151704
vfir3,L45.w18,32,2259968603,145375,151744
vfir3,L45.w19,32,3224136597,145415,151784
vfir3,L45.w20,32,20722291,145455,151824
vfir3,L45.w21,32,649035920,145495,151864
vfir3,L45.w22,32,152468801,145535,151904
vfir3,L45.w23,32,1652500565,145575,151944
vfir3,L45.w24,32,1755466623,145615,151984
vfir3,L45.w25,32,688207320,145655,152024
vfir3,L45.w26,32,477492862,145695,152064
vfir3,L45.w27,32,2199374752,145735,152104
vfir3,L45.w28,32,3108567082,145775,152144
vfir3,L45.w29,32,377189855,145815,152184
vfir3,L45.w30,32,1034509522,145855,152224
vfir3,L45.w31,32,437705471,145895,152264
vfir3,L45.w32,32,428522171,145935,152304
vfir3,L45.w33,32,85048043,145975,152344
vfir3,L45.w34,32,780653589,146015,152384
vfir3,L45.w35,32,3223738878,146055,152424
vfir3,L45.w36,32,994394154,146095,152464
vfir3,L45.w37,32,451934972,146135,152504
vfir3,L45.w38,32,933526756,146175,152544
vfir3,L45.w39,32,104969466,146215,152584
vfir3,L45.w40,32,2236545632,146255,152624
vfir3,L45.w41,32,2875436290,146295,152664
vfir3,L45.w42,32,1994596186,146335,152704
vfir3,L45.w43,32,1949304083,146375,152744
vfir3,L45.w44,32,1330263358,146415,152784
vfir3,L45.w45,32,2300098178,146455,152824
vfir3,L45.w46,32,2756332870,146495,152864
vfir3,L45.w47,32,1632099224,146535,152904
vfir3,L45.w48,32,912464702,146575,152944
vfir3,L45.w49,32,2940706601,146615,152984
vfir3,L45.w50,32,3893657033,146655,153024
vfir3,L45.w51,32,3266429547,146695,153064
vfir3,L45.w52,32,4136554550,146735,153104
vfir3,L45.w53,32,902546643,146775,153144
vfir3,L45.w54,32,3130734989,146815,153184
vfir3,L45.w55,32,3462086270,146855,153224
vfir3,L45.w56,32,1862872773,146895,153264
vfir3,L45.w57,32,1827933578,146935,153304
vfir3,L45.w58,32,2196881536,146975,153344
vfir3,L45.w59,32,91579995,147015,153384
vfir3,L45.w60,32,2495703725,147055,153424
vfir3,L45.w61,32,2539798336,147095,153464
vfir3,L45.w62,32,220051528,147135,153504
vfir3,L45.w63,32,3785743280,147175,153544
vfir3,L46.w0,32,1795366717,147855,154224
vfir3,L46.w1,32,3989512090,147895,154264
vfir3,L46.w2,32,2255134992,147935,154304
vfir3,L46.w3,32,2496840614,147975,154344
vfir3,L46.w4,32,778355680,148015,154384
vfir3,L46.w5,32,3954017028,148055,154424
vfir3,L46.w6,32,402811192,148095,154464
vfir3,L46.w7,32,2848817937,148135,154504
vfir3,L46.w8,32,3447377867,148175,154544
vfir3,L46.w9,32,2060737143,148215,154584
vfir3,L46.w10,32,1572748163,148255,154624
vfir3,L46.w11,32,83678367,148295,154664
vfir3,L46.w12,32,2229988639,148335,154704
vfir3,L46.w13,32,4126046003,148375,154744
vfir3,L46.w14,32,3957599106,148415,154784
vfir3,L46.w15,32,509344363,148455,154824
vfir3,L46.w16,32,2622121923,148495,154864
vfir3,L46.w17,32,1574031747,148535,154904
vfir3,L46.w18,32,1243739907,148575,154944
vfir3,L46.w19,32,2965222654,148615,154984
vfir3,L46.w20,32,4224190838,148655,155024
vfir3,L46.w21,32,4004830842,148695,155064
vfir3,L46.w22,32,1598701557,148735,155104
vfir3,L46.w23,32,1324028985,148775,155144
vfir3,L46.w24,32,81841045,148815,155184
vfir3,L46.w25,32,3755291805,148855,155224
vfir3,L46.w26,32,2943386934,148895,155264
vfir3,L46.w27,32,1770618751,148935,155304
vfir3,L46.w28,32,434486945,148975,155344
vfir3,L46.w29,32,451042504,149015,155384
vfir3,L46.w30,32,1313926537,149055,155424
vfir3,L46.w31,32,852084379,149095,155464
vfir3,L46.w32,32,3610399695,149135,155504
vfir3,L46.w33,32,3330050031,149175,155544
vfir3,L46.w34,32,2888673693,149215,155584
vfir3,L46.w35,32,3545040020,149255,155624
vfir3,L46.w36,32,67525761,149295,155664
vfir3,L46.w37,32,3487772877,149335,155704
vfir3,L46.w38,32,1938849020,149375,155744
vfir3,L46.w39,32,257658412,149415,155784
vfir3,L46.w40,32,1763833022,149455,155824
vfir3,L46.w41,32,2737160366,149495,155864
vfir3,L46.w42,32,2086765452,149535,155904
vfir3,L46.w43,32,1990029416,149575,155944
vfir3,L46.w44,32,894413584,149615,155984
vfir3,L46.w45,32,3820553403,149655,156024
vfir3,L46.w46,32,2528640789,149695,156064
vfir3,L46.w47,32,2635205652,149735,156104
vfir3,L46.w48,32,316922700,149775,156144
vfir3,L46.w49,32,22884663,149815,156184
vfir3,L46.w50,32,1221314134,149855,156224
vfir3,L46.w51,32,103688976,149895,156264
vfir3,L46.w52,32,1601602353,149935,156304
vfir3,L46.w53,32,1313492842,149975,156344
vfir3,L46.w54,32,4016955905,150015,156384
vfir3,L46.w55,32,3107688020,150055,156424
vfir3,L46.w56,32,328772114,150095,156464
vfir3,L46.w57,32,941307684,150135,156504
vfir3,L46.w58,32,3242632073,150175,156544
vfir3,L46.w59,32,2106446964,150215,156584
vfir3,L46.w60,32,826176168,150255,156624
vfir3,L46.w61,32,497221351,150295,156664
vfir3,L46.w62,32,2454800347,150335,156704
vfir3,L46.w63,32,1603717121,150375,156744
vfir3,L47.w0,32,1682686450,151055,157424
vfir3,L47.w1,32,3074873060,151095,157464
vfir3,L47.w2,32,1989533589,151135,157504
vfir3,L47.w3,32,599857920,151175,157544
vfir3,L47.w4,32,3236603636,151215,157584
vfir3,L47.w5,32,1481502121,151255,157624
vfir3,L47.w6,32,1696694863,151295,157664
vfir3,L47.w7,32,3812606738,151335,157704
vfir3,L47.w8,32,522824149,151375,157744
vfir3,L47.w9,32,1091618664,151415,157784
vfir3,L47.w10,32,522998601,151455,157824
vfir3,L47.w11,32,528102908,151495,157864
vfir3,L47.w12,32,345790895,151535,157904
vfir3,L47.w13,32,2648025411,151575,157944
vfir3,L47.w14,32,3651026595,151615,157984
vfir3,L47.w15,32,1436594342,151655,158024
vfir3,L47.w16,32,2753037947,151695,158064
vfir3,L47.w17,32,1679780541,151735,158104
vfir3,L47.w18,32,4121745105,151775,158144
vfir3,L47.w19,32,910575507,151815,158184
vfir3,L47.w20,32,2974920053,151855,158224
vfir3,L47.w21,32,452694164,151895,158264
vfir3,L47.w22,32,105951571,151935,158304
vfir3,L47.w23,32,2655071389,151975,158344
vfir3,L47.w24,32,2831069187,152015,158384
vfir3,L47.w25,32,2020243016,152055,158424
vfir3,L47.w26,32,3338099841,152095,158464
vfir3,L47.w27,32,185458641,152135,158504
vfir3,L47.w28,32,3107487330,152175,158544
vfir3,L47.w29,32,3031403174,152215,158584
vfir3,L47.w30,32,2138676911,152255,158624
vfir3,L47.w31,32,1248773962,152295,158664
vfir3,L47.w32,32,1535814214,152335,158704
vfir3,L47.w33,32,4121448767,152375,158744
vfir3,L47.w34,32,1962953471,152415,158784
vfir3,L47.w35,32,607593937,152455,158824
vfir3,L47.w36,32,3430485236,152495,158864
vfir3,L47.w37,32,1610236954,152535,158904
vfir3,L47.w38,32,1155099205,152575,158944
vfir3,L47.w39,32,2079629830,152615,158984
vfir3,L47.w40,32,2260457373,152655,159024
vfir3,L47.w41,32,3718554429,152695,159064
vfir3,L47.w42,32,2051102594,152735,159104
vfir3,L47.w43,32,3090430049,152775,159144
vfir3,L47.w44,32,4100391719,152815,159184
vfir3,L47.w45,32,3126364802,152855,159224
vfir3,L47.w46,32,3454656836,152895,159264
vfir3,L47.w47,32,1799445118,152935,159304
vfir3,L47.w48,32,4003140854,152975,159344
vfir3,L47.w49,32,2113645980,153015,159384
vfir3,L47.w50,32,3590616599,153055,159424
vfir3,L47.w51,32,2921538022,153095,159464
vfir3,L47.w52,32,1274590266,153135,159504
vfir3,L47.w53,32,1695102562,153175,159544
vfir3,L47.w54,32,994831953,153215,159584
vfir3,L47.w55,32,671730825,153255,159624
vfir3,L47.w56,32,2099334807,153295,159664
vfir3,L47.w57,32,2562187087,153335,159704
vfir3,L47.w58,32,1114137455,153375,159744
vfir3,L47.w59,32,2356051979,153415,159784
vfir3,L47.w60,32,1836759224,153455,159824
vfir3,L47.w61,32,2987658823,153495,159864
vfir3,L47.w62,32,2916885006,153535,159904
vfir3,L47.w63,32,3003058810,153575,159944
vfir3,L48.w0,32,3945272047,154255,160624
vfir3,L48.w1,32,362112541,154295,160664
vfir3,L48.w2,32,2516423820,154335,160704
vfir3,L48.w3,32,3125880991,154375,160744
vfir3,L48.w4,32,3512652964,154415,160784
vfir3,L48.w5,32,2472831968,154455,160824
vfir3,L48.w6,32,412090569,154495,160864
vfir3,L48.w7,32,305629285,154535,160904
vfir3,L48.w8,32,1529254150,154575,160944
vfir3,L48.w9,32,756491435,154615,160984
vfir3,L48.w10,32,4285295131,154655,161024
vfir3,L48.w11,32,2341891740,154695,161064
vfir3,L48.w12,32,629217189,154735,161104
vfir3,L48.w13,32,3463051144,154775,161144
vfir3,L48.w14,32,1790005118,154815,161184
vfir3,L48.w15,32,3857760246,154855,161224
vfir3,L48.w16,32,287072992,154895,161264
vfir3,L48.w17,32,3429834246,154935,161304
vfir3,L48.w18,32,370008647,154975,161344
vfir3,L48.w19,32,3914287518,155015,161384
vfir3,L48.w20,32,3846144725,155055,161424
vfir3,L48.w21,32,2926396402,155095,161464
vfir3,L48.w22,32,4246163709,155135,161504
vfir3,L48.w23,32,3478109880,155175,161544
vfir3,L48.w24,32,2783491351,155215,161584
vfir3,L48.w25,32,161369715,155255,161624
vfir3,L48.w26,32,551967737,155295,161664
vfir3,L48.w27,32,4182931636,155335,161704
vfir3,L48.w28,32,1272953231,155375,161744
vfir3,L48.w29,32,1677588722,155415,161784
vfir3,L48.w30,32,995142386,155455,161824
vfir3,L48.w31,32,3042568394,155495,161864
vfir3,L48.w32,32,2880773400,155535,161904
vfir3,L48.w33,32,3801718721,155575,161944
vfir3,L48.w34,32,2925297967,155615,161984
vfir3,L48.w35,32,1414825167,155655,162024
vfir3,L48.w36,32,1884828534,155695,162064
vfir3,L48.w37,32,741013005,155735,162104
vfir3,L48.w38,32,2250540410,155775,162144
vfir3,L48.w39,32,1232605495,155815,162184
vfir3,L48.w40,32,481338130,155855,162224
vfir3,L48.w41,32,670092822,155895,162264
vfir3,L48.w42,32,2323118786,155935,162304
vfir3,L48.w43,32,4237785385,155975,162344
vfir3,L48.w44,32,4079955728,156015,162384
vfir3,L48.w45,32,4161216846,156055,162424
vfir3,L48.w46,32,3246038808,156095,162464
vfir3,L48.w47,32,1819820121,156135,162504
vfir3,L48.w48,32,412980281,156175,162544
vfir3,L48.w49,32,1412372649,156215,162584
vfir3,L48.w50,32,2218356462,156255,162624
vfir3,L48.w51,32,1067733039,156295,162664
vfir3,L48.w52,32,3072468486,156335,162704
vfir3,L48.w53,32,2208325967,156375,162744
vfir3,L48.w54,32,1104925521,156415,162784
vfir3,L48.w55,32,728280047,156455,162824
vfir3,L48.w56,32,3843551857,156495,162864
vfir3,L48.w57,32,676505339,156535,162904
vfir3,L48.w58,32,1979726345,156575,162944
vfir3,L48.w59,32,4068991461,156615,162984
vfir3,L48.w60,32,3020355068,156655,163024
vfir3,L48.w61,32,1006942407,156695,163064
vfir3,L48.w62,32,1735868523,156735,163104
vfir3,L48.w63,32,3755812329,156775,163144
vfir3,L49.w0,32,4274063867,157455,163824
vfir3,L49.w1,32,1539974315,157495,163864
vfir3,L49.w2,32,3362167987,157535,163904
vfir3,L49.w3,32,3282805492,157575,163944
vfir3,L49.w4,32,2462907750,157615,163984
vfir3,L49.w5,32,3130706769,157655,164024
vfir3,L49.w6,32,621761048,157695,164064
vfir3,L49.w7,32,2004286021,157735,164104
vfir3,L49.w8,32,1894867648,157775,164144
vfir3,L49.w9,32,3087516655,157815,164184
vfir3,L49.w10,32,126207218,157855,164224
