25-Sep-2026 05:08:24 | INFO    | KLayout version detected: 0.30.0
25-Sep-2026 05:08:24 | INFO    | Using DRC JSON file: /pdk/libs.tech/klayout/tech/drc/tech_mod_relaxed.json
25-Sep-2026 05:08:24 | INFO    | Running IHP-SG13G2 main checks on design /work/gain-mixed-t2-relaxeddeck.gds, topcell: ARRAY_MIXED
2026-09-25 05:08:25 +0000: Memory Usage (415696K) : Starting running IHP-SG13G2 KLayout DRC runset on /work/gain-mixed-t2-relaxeddeck.gds
2026-09-25 05:08:25 +0000: Memory Usage (415696K) : Ruby Version for klayout: 3.3.8
2026-09-25 05:08:25 +0000: Memory Usage (416780K) : Loading database to memory is complete.
2026-09-25 05:08:25 +0000: Memory Usage (416780K) : IHP-SG13G2 KLayout DRC runset output at: /work/gain-mixed-t2-relaxeddeck-main/gain-mixed-t2-relaxeddeck_ARRAY_MIXED_main.lyrdb
2026-09-25 05:08:25 +0000: Memory Usage (416780K) : Evaluate switches.
2026-09-25 05:08:25 +0000: Memory Usage (416780K) : tables selected: main
2026-09-25 05:08:25 +0000: Memory Usage (416780K) : KLayout will use 32 thread(s) in tiling mode.
2026-09-25 05:08:25 +0000: Memory Usage (416780K) : flat mode is enabled.
2026-09-25 05:08:25 +0000: Memory Usage (417804K) : activ_opc has 0 polygons
2026-09-25 05:08:25 +0000: Memory Usage (417804K) : activ_iopc has 0 polygons
2026-09-25 05:08:25 +0000: Memory Usage (417804K) : activ_noqrc has 0 polygons
2026-09-25 05:08:25 +0000: Memory Usage (417804K) : biwind_drw has 0 polygons
2026-09-25 05:08:25 +0000: Memory Usage (417804K) : biwind_opc has 0 polygons
2026-09-25 05:08:25 +0000: Memory Usage (417804K) : pemwind_drw has 0 polygons
2026-09-25 05:08:25 +0000: Memory Usage (417804K) : gatpoly_drw has 80 polygons
2026-09-25 05:08:25 +0000: Memory Usage (417804K) : gatpoly_pin has 0 polygons
2026-09-25 05:08:25 +0000: Memory Usage (417804K) : gatpoly_filler has 0 polygons
2026-09-25 05:08:25 +0000: Memory Usage (417804K) : gatpoly_nofill has 0 polygons
2026-09-25 05:08:25 +0000: Memory Usage (417804K) : gatpoly_opc has 0 polygons
2026-09-25 05:08:25 +0000: Memory Usage (418060K) : gatpoly_iopc has 0 polygons
2026-09-25 05:08:25 +0000: Memory Usage (418060K) : gatpoly_noqrc has 0 polygons
2026-09-25 05:08:25 +0000: Memory Usage (418060K) : cont_drw has 208 polygons
2026-09-25 05:08:25 +0000: Memory Usage (418060K) : cont_opc has 0 polygons
2026-09-25 05:08:25 +0000: Memory Usage (418060K) : nsd_drw has 0 polygons
2026-09-25 05:08:25 +0000: Memory Usage (418060K) : nsd_block has 0 polygons
2026-09-25 05:08:25 +0000: Memory Usage (418316K) : metal1_drw has 144 polygons
2026-09-25 05:08:25 +0000: Memory Usage (418316K) : metal1_pin has 0 polygons
2026-09-25 05:08:25 +0000: Memory Usage (418316K) : metal1_mask has 0 polygons
2026-09-25 05:08:25 +0000: Memory Usage (418316K) : metal1_filler has 0 polygons
2026-09-25 05:08:25 +0000: Memory Usage (418316K) : metal1_nofill has 0 polygons
2026-09-25 05:08:25 +0000: Memory Usage (418572K) : metal1_slit has 0 polygons
2026-09-25 05:08:25 +0000: Memory Usage (418572K) : metal1_text has 0 polygons
2026-09-25 05:08:25 +0000: Memory Usage (418572K) : metal1_opc has 0 polygons
2026-09-25 05:08:25 +0000: Memory Usage (418828K) : metal1_noqrc has 0 polygons
2026-09-25 05:08:25 +0000: Memory Usage (418828K) : metal1_res has 0 polygons
2026-09-25 05:08:25 +0000: Memory Usage (418828K) : metal1_iprobe has 0 polygons
2026-09-25 05:08:25 +0000: Memory Usage (419084K) : metal1_diffprb has 0 polygons
2026-09-25 05:08:25 +0000: Memory Usage (419084K) : passiv_drw has 0 polygons
2026-09-25 05:08:25 +0000: Memory Usage (419084K) : passiv_pin has 0 polygons
2026-09-25 05:08:25 +0000: Memory Usage (419084K) : passiv_sbump has 0 polygons
2026-09-25 05:08:25 +0000: Memory Usage (419340K) : passiv_pillar has 0 polygons
2026-09-25 05:08:25 +0000: Memory Usage (419340K) : passiv_pdl has 0 polygons
2026-09-25 05:08:25 +0000: Memory Usage (419340K) : metal2_drw has 17 polygons
2026-09-25 05:08:25 +0000: Memory Usage (419340K) : metal2_pin has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (419340K) : metal2_mask has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (419596K) : metal2_filler has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (419596K) : metal2_nofill has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (419852K) : metal2_slit has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (419852K) : metal2_text has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (419852K) : metal2_opc has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (420108K) : metal2_noqrc has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (420108K) : metal2_res has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (420108K) : metal2_iprobe has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (420364K) : metal2_diffprb has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (420364K) : baspoly_drw has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (420620K) : baspoly_pin has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (420620K) : psd_drw has 8 polygons
2026-09-25 05:08:26 +0000: Memory Usage (420620K) : nldb_drw has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (420876K) : digibnd_drw has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (420876K) : via1_drw has 80 polygons
2026-09-25 05:08:26 +0000: Memory Usage (420876K) : backmetal1_drw has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (421132K) : backmetal1_pin has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (421132K) : backmetal1_mask has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (421132K) : backmetal1_filler has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (421132K) : backmetal1_nofill has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (421388K) : backmetal1_slit has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (421388K) : backmetal1_text has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (421388K) : backmetal1_opc has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (421388K) : backmetal1_noqrc has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (421644K) : backmetal1_res has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (421644K) : backmetal1_iprobe has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (421644K) : backmetal1_diffprb has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (421900K) : backpassiv_drw has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (421900K) : res_drw has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (422156K) : sram_drw has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (422156K) : trans_drw has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (422156K) : ind_drw has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (422412K) : ind_pin has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (422412K) : ind_text has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (422412K) : salblock_drw has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (422668K) : via2_drw has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (422668K) : metal3_drw has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (422668K) : metal3_pin has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (422924K) : metal3_mask has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (422924K) : metal3_filler has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (423180K) : metal3_nofill has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (423180K) : metal3_slit has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (423180K) : metal3_text has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (423436K) : metal3_opc has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (423436K) : metal3_noqrc has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (423436K) : metal3_res has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (423692K) : metal3_iprobe has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (423692K) : metal3_diffprb has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (423948K) : nwell_drw has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (423948K) : nwell_pin has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (423948K) : nbulay_drw has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (423948K) : nbulay_pin has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (423948K) : nbulay_block has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (423948K) : emwind_drw has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (423948K) : emwind_opc has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (423948K) : deepco_drw has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (423948K) : deepco_drw has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (423948K) : mim_drw has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (423948K) : edgeseal_drw has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (423948K) : edgeseal_bound has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (423948K) : substrate_drw has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (423948K) : substrate_text has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (423948K) : dfpad_drw has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (423948K) : dfpad_pillar has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (423948K) : dfpad_sbump has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (423948K) : thickgateox_drw has 2 polygons
2026-09-25 05:08:26 +0000: Memory Usage (423948K) : pldb_drw has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (423948K) : pwell_drw has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (423948K) : pwell_pin has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (423948K) : pwell_block has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (423948K) : ic_drw has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (423948K) : via3_drw has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (423948K) : metal4_drw has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (424204K) : metal4_pin has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (424204K) : metal4_mask has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (424204K) : metal4_filler has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (424460K) : metal4_nofill has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (424460K) : metal4_slit has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (424460K) : metal4_text has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (424716K) : metal4_opc has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (424716K) : metal4_noqrc has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (424716K) : metal4_res has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (424972K) : metal4_iprobe has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (424972K) : metal4_diffprb has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (425228K) : heattrans_drw has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (425228K) : heatres_drw has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (425228K) : pempoly_drw has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (425484K) : fbe_drw has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (425484K) : empoly_drw has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (425740K) : ldmos_drw has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (425740K) : pbiwind_drw has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (425740K) : digisub_drw has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (425996K) : nodrc_drw has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (425996K) : text_drw has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (425996K) : via4_drw has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (426252K) : metal5_drw has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (426252K) : metal5_pin has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (426252K) : metal5_mask has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (426508K) : metal5_filler has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (426508K) : metal5_nofill has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (426764K) : metal5_slit has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (426764K) : metal5_text has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (426764K) : metal5_opc has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (426764K) : metal5_noqrc has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (426764K) : metal5_res has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (426764K) : metal5_iprobe has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (426764K) : metal5_diffprb has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (426764K) : radhard_drw has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (426764K) : memcap_drw has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (426764K) : varicap_drw has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (426764K) : flash_drw has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (426764K) : intbondvia_drw has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (426764K) : intbondmet_drw has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (426764K) : devbondvia_drw has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (426764K) : devbondmet_drw has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (426764K) : devtrench_drw has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (426764K) : redist_drw has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (426764K) : graphbot_drw has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (426764K) : graphtop_drw has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (426764K) : antvia1_drw has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (426764K) : antmetal2_drw has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (426764K) : graphcont_drw has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (426764K) : siwg_drw has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (426764K) : siwg_filler has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (426764K) : siwg_nofill has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (426764K) : sigrating_drw has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (426764K) : singrating_drw has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (426764K) : graphpas_drw has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (426764K) : emwind3_drw has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (426764K) : emwihv3_drw has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (426764K) : redbulay_drw has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (426764K) : smos_drw has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (426764K) : graphpad_drw has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (426764K) : polimide_drw has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (426764K) : polimide_pin has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (426764K) : recog_drw has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (426764K) : recog_pin has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (426764K) : recog_esd has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (426764K) : recog_diode has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (426764K) : recog_tsv has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (426764K) : recog_iprobe has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (426764K) : recog_diffprb has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (426764K) : recog_pillar has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (426764K) : recog_sbump has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (426764K) : recog_otp has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (426764K) : recog_pdiode has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (426764K) : recog_mom has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (426764K) : recog_pcm has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (426764K) : colopen_drw has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (426764K) : graphmetal1_drw has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (426764K) : graphmetal1_filler has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (426764K) : graphmetal1_nofill has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (426764K) : graphmetal1_slit has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (426764K) : graphmetal1_opc has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (426764K) : graphmet1l_drw has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (426764K) : graphmet1l_filler has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (426764K) : graphmet1l_nofill has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (426764K) : graphmet1l_slit has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (426764K) : graphmet1l_opc has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (426764K) : extblock_drw has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (426764K) : nldd_drw has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (426764K) : pldd_drw has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (426764K) : next_drw has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (426764K) : pext_drw has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (426764K) : nexthv_drw has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (426764K) : pexthv_drw has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (426764K) : graphgate_drw has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (426764K) : sinwg_drw has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (426764K) : sinwg_filler has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (426764K) : sinwg_nofill has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (426764K) : mempad_drw has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (426764K) : topvia1_drw has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (426764K) : topmetal1_drw has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (426764K) : topmetal1_pin has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (426764K) : topmetal1_mask has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (426764K) : topmetal1_filler has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (426764K) : topmetal1_nofill has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (426764K) : topmetal1_slit has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (426764K) : topmetal1_text has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (426764K) : topmetal1_noqrc has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (426764K) : topmetal1_res has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (426764K) : topmetal1_iprobe has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (426764K) : topmetal1_diffprb has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (426764K) : inldpwl_drw has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (426764K) : polyres_drw has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (426764K) : polyres_pin has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (426764K) : vmim_drw has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (426764K) : nbulaycut_drw has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (426764K) : antmetal1_drw has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (426764K) : topvia2_drw has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (426764K) : topmetal2_drw has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (426764K) : topmetal2_pin has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (426764K) : topmetal2_mask has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (426764K) : topmetal2_filler has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (426764K) : topmetal2_nofill has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (426764K) : topmetal2_slit has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (426764K) : topmetal2_text has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (426764K) : topmetal2_noqrc has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (426764K) : topmetal2_res has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (426764K) : topmetal2_iprobe has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (426764K) : topmetal2_diffprb has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (426764K) : snsring_drw has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (426764K) : sensor_drw has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (426764K) : snsarms_drw has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (426764K) : snscmosvia_drw has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (426764K) : colwind_drw has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (426764K) : flm_drw has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (426764K) : hafniumox_drw has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (426764K) : memvia_drw has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (426764K) : thinfilmres_drw has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (426764K) : rfmem_drw has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (426764K) : norcx_drw has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (426764K) : norcx_m2m3 has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (426764K) : norcx_m2m4 has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (426764K) : norcx_m2m5 has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (426764K) : norcx_m2tm1 has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (426764K) : norcx_m2tm2 has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (426764K) : norcx_m3m4 has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (426764K) : norcx_m3m5 has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (426764K) : norcx_m3tm1 has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (426764K) : norcx_m3tm2 has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (426764K) : norcx_m4m5 has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (426764K) : norcx_m4tm1 has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (426764K) : norcx_m4tm2 has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (426764K) : norcx_m5tm1 has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (426764K) : norcx_m5tm2 has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (426764K) : norcx_tm1tm2 has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (426764K) : norcx_m1sub has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (426764K) : norcx_m2sub has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (426764K) : norcx_m3sub has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (426764K) : norcx_m4sub has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (426764K) : norcx_m5sub has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (426764K) : norcx_tm1sub has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (426764K) : norcx_tm2sub has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (426764K) : snsbotvia_drw has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (426764K) : snstopvia_drw has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (426764K) : deepvia_drw has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (426764K) : fgetch_drw has 0 polygons
2026-09-25 05:08:26 +0000: Memory Usage (426764K) : ctrgat_drw has 0 polygons
