25-Sep-2026 04:40:14 | INFO    | KLayout version detected: 0.30.0
25-Sep-2026 04:40:14 | INFO    | Using DRC JSON file: /pdk/libs.tech/klayout/python/sg13g2_pycell_lib/sg13g2_tech_mod.json
25-Sep-2026 04:40:14 | INFO    | Running IHP-SG13G2 main checks on design /work/gain-mixed-t2-nomark.gds, topcell: ARRAY_MIXED
2026-09-25 04:40:16 +0000: Memory Usage (414864K) : Starting running IHP-SG13G2 KLayout DRC runset on /work/gain-mixed-t2-nomark.gds
2026-09-25 04:40:16 +0000: Memory Usage (414864K) : Ruby Version for klayout: 3.3.8
2026-09-25 04:40:16 +0000: Memory Usage (415684K) : Loading database to memory is complete.
2026-09-25 04:40:16 +0000: Memory Usage (415684K) : IHP-SG13G2 KLayout DRC runset output at: /work/gain-mixed-t2-nomark-main/gain-mixed-t2-nomark_ARRAY_MIXED_main.lyrdb
2026-09-25 04:40:16 +0000: Memory Usage (415940K) : Evaluate switches.
2026-09-25 04:40:16 +0000: Memory Usage (415940K) : tables selected: main
2026-09-25 04:40:16 +0000: Memory Usage (415940K) : KLayout will use 32 thread(s) in tiling mode.
2026-09-25 04:40:16 +0000: Memory Usage (415940K) : flat mode is enabled.
2026-09-25 04:40:16 +0000: Memory Usage (417024K) : activ_opc has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (417024K) : activ_iopc has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (417024K) : activ_noqrc has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (417024K) : biwind_drw has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (417024K) : biwind_opc has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (417024K) : pemwind_drw has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (417024K) : gatpoly_drw has 80 polygons
2026-09-25 04:40:16 +0000: Memory Usage (417024K) : gatpoly_pin has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (417024K) : gatpoly_filler has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (417024K) : gatpoly_nofill has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (417024K) : gatpoly_opc has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (417024K) : gatpoly_iopc has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (417024K) : gatpoly_noqrc has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (417024K) : cont_drw has 208 polygons
2026-09-25 04:40:16 +0000: Memory Usage (417024K) : cont_opc has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (417024K) : nsd_drw has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (417280K) : nsd_block has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (417280K) : metal1_drw has 144 polygons
2026-09-25 04:40:16 +0000: Memory Usage (417280K) : metal1_pin has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (417280K) : metal1_mask has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (417536K) : metal1_filler has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (417536K) : metal1_nofill has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (417792K) : metal1_slit has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (417792K) : metal1_text has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (417792K) : metal1_opc has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (418048K) : metal1_noqrc has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (418048K) : metal1_res has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (418048K) : metal1_iprobe has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (418304K) : metal1_diffprb has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (418304K) : passiv_drw has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (418304K) : passiv_pin has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (418304K) : passiv_sbump has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (418304K) : passiv_pillar has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (418304K) : passiv_pdl has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (418304K) : metal2_drw has 17 polygons
2026-09-25 04:40:16 +0000: Memory Usage (418304K) : metal2_pin has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (418560K) : metal2_mask has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (418560K) : metal2_filler has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (418560K) : metal2_nofill has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (418816K) : metal2_slit has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (418816K) : metal2_text has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (418816K) : metal2_opc has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (419072K) : metal2_noqrc has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (419072K) : metal2_res has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (419072K) : metal2_iprobe has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (419328K) : metal2_diffprb has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (419328K) : baspoly_drw has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (419584K) : baspoly_pin has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (419584K) : psd_drw has 8 polygons
2026-09-25 04:40:16 +0000: Memory Usage (419584K) : nldb_drw has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (419840K) : digibnd_drw has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (419840K) : via1_drw has 80 polygons
2026-09-25 04:40:16 +0000: Memory Usage (420096K) : backmetal1_drw has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (420096K) : backmetal1_pin has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (420096K) : backmetal1_mask has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (420096K) : backmetal1_filler has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (420352K) : backmetal1_nofill has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (420352K) : backmetal1_slit has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (420352K) : backmetal1_text has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (420608K) : backmetal1_opc has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (420864K) : backmetal1_noqrc has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (420864K) : backmetal1_res has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (420864K) : backmetal1_iprobe has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (420864K) : backmetal1_diffprb has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (421120K) : backpassiv_drw has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (421120K) : res_drw has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (421120K) : sram_drw has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (421376K) : trans_drw has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (421376K) : ind_drw has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (421632K) : ind_pin has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (421632K) : ind_text has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (421632K) : salblock_drw has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (421632K) : via2_drw has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (421888K) : metal3_drw has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (421888K) : metal3_pin has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (422144K) : metal3_mask has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (422144K) : metal3_filler has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (422144K) : metal3_nofill has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (422400K) : metal3_slit has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (422400K) : metal3_text has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (422400K) : metal3_opc has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (422656K) : metal3_noqrc has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (422656K) : metal3_res has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (422912K) : metal3_iprobe has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (422912K) : metal3_diffprb has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (422912K) : nwell_drw has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (422912K) : nwell_pin has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (422912K) : nbulay_drw has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (422912K) : nbulay_pin has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (422912K) : nbulay_block has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (422912K) : emwind_drw has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (422912K) : emwind_opc has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (422912K) : deepco_drw has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (422912K) : deepco_drw has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (422912K) : mim_drw has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (422912K) : edgeseal_drw has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (422912K) : edgeseal_bound has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (422912K) : substrate_drw has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (422912K) : substrate_text has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (422912K) : dfpad_drw has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (422912K) : dfpad_pillar has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (422912K) : dfpad_sbump has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (422912K) : thickgateox_drw has 2 polygons
2026-09-25 04:40:16 +0000: Memory Usage (422912K) : pldb_drw has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (422912K) : pwell_drw has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (422912K) : pwell_pin has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (422912K) : pwell_block has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (422912K) : ic_drw has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (423168K) : via3_drw has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (423168K) : metal4_drw has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (423168K) : metal4_pin has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (423424K) : metal4_mask has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (423424K) : metal4_filler has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (423680K) : metal4_nofill has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (423680K) : metal4_slit has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (423680K) : metal4_text has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (423680K) : metal4_opc has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (423936K) : metal4_noqrc has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (423936K) : metal4_res has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (424192K) : metal4_iprobe has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (424192K) : metal4_diffprb has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (424192K) : heattrans_drw has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (424448K) : heatres_drw has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (424448K) : pempoly_drw has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (424704K) : fbe_drw has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (424704K) : empoly_drw has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (424704K) : ldmos_drw has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (424960K) : pbiwind_drw has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (424960K) : digisub_drw has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (424960K) : nodrc_drw has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (425216K) : text_drw has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (425216K) : via4_drw has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (425216K) : metal5_drw has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (425472K) : metal5_pin has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (425472K) : metal5_mask has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (425728K) : metal5_filler has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (425728K) : metal5_nofill has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (425728K) : metal5_slit has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (425984K) : metal5_text has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (425984K) : metal5_opc has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (425984K) : metal5_noqrc has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (425984K) : metal5_res has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (425984K) : metal5_iprobe has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (425984K) : metal5_diffprb has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (425984K) : radhard_drw has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (425984K) : memcap_drw has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (425984K) : varicap_drw has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (425984K) : flash_drw has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (425984K) : intbondvia_drw has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (425984K) : intbondmet_drw has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (425984K) : devbondvia_drw has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (425984K) : devbondmet_drw has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (425984K) : devtrench_drw has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (425984K) : redist_drw has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (425984K) : graphbot_drw has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (425984K) : graphtop_drw has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (425984K) : antvia1_drw has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (425984K) : antmetal2_drw has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (425984K) : graphcont_drw has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (425984K) : siwg_drw has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (425984K) : siwg_filler has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (425984K) : siwg_nofill has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (425984K) : sigrating_drw has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (425984K) : singrating_drw has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (425984K) : graphpas_drw has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (425984K) : emwind3_drw has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (425984K) : emwihv3_drw has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (425984K) : redbulay_drw has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (425984K) : smos_drw has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (425984K) : graphpad_drw has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (425984K) : polimide_drw has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (425984K) : polimide_pin has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (425984K) : recog_drw has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (425984K) : recog_pin has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (425984K) : recog_esd has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (425984K) : recog_diode has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (425984K) : recog_tsv has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (425984K) : recog_iprobe has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (425984K) : recog_diffprb has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (425984K) : recog_pillar has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (425984K) : recog_sbump has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (425984K) : recog_otp has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (425984K) : recog_pdiode has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (425984K) : recog_mom has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (425984K) : recog_pcm has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (425984K) : colopen_drw has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (425984K) : graphmetal1_drw has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (425984K) : graphmetal1_filler has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (425984K) : graphmetal1_nofill has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (425984K) : graphmetal1_slit has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (425984K) : graphmetal1_opc has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (425984K) : graphmet1l_drw has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (425984K) : graphmet1l_filler has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (425984K) : graphmet1l_nofill has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (425984K) : graphmet1l_slit has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (425984K) : graphmet1l_opc has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (425984K) : extblock_drw has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (425984K) : nldd_drw has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (425984K) : pldd_drw has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (425984K) : next_drw has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (425984K) : pext_drw has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (425984K) : nexthv_drw has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (425984K) : pexthv_drw has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (425984K) : graphgate_drw has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (425984K) : sinwg_drw has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (425984K) : sinwg_filler has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (425984K) : sinwg_nofill has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (425984K) : mempad_drw has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (425984K) : topvia1_drw has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (425984K) : topmetal1_drw has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (425984K) : topmetal1_pin has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (425984K) : topmetal1_mask has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (425984K) : topmetal1_filler has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (425984K) : topmetal1_nofill has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (425984K) : topmetal1_slit has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (425984K) : topmetal1_text has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (425984K) : topmetal1_noqrc has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (425984K) : topmetal1_res has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (425984K) : topmetal1_iprobe has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (425984K) : topmetal1_diffprb has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (425984K) : inldpwl_drw has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (425984K) : polyres_drw has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (425984K) : polyres_pin has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (425984K) : vmim_drw has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (425984K) : nbulaycut_drw has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (425984K) : antmetal1_drw has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (425984K) : topvia2_drw has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (425984K) : topmetal2_drw has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (425984K) : topmetal2_pin has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (425984K) : topmetal2_mask has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (425984K) : topmetal2_filler has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (425984K) : topmetal2_nofill has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (425984K) : topmetal2_slit has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (425984K) : topmetal2_text has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (425984K) : topmetal2_noqrc has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (425984K) : topmetal2_res has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (425984K) : topmetal2_iprobe has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (425984K) : topmetal2_diffprb has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (425984K) : snsring_drw has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (425984K) : sensor_drw has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (425984K) : snsarms_drw has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (425984K) : snscmosvia_drw has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (425984K) : colwind_drw has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (425984K) : flm_drw has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (425984K) : hafniumox_drw has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (425984K) : memvia_drw has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (425984K) : thinfilmres_drw has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (425984K) : rfmem_drw has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (425984K) : norcx_drw has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (425984K) : norcx_m2m3 has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (425984K) : norcx_m2m4 has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (425984K) : norcx_m2m5 has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (425984K) : norcx_m2tm1 has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (425984K) : norcx_m2tm2 has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (425984K) : norcx_m3m4 has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (425984K) : norcx_m3m5 has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (425984K) : norcx_m3tm1 has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (425984K) : norcx_m3tm2 has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (425984K) : norcx_m4m5 has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (425984K) : norcx_m4tm1 has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (425984K) : norcx_m4tm2 has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (425984K) : norcx_m5tm1 has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (425984K) : norcx_m5tm2 has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (425984K) : norcx_tm1tm2 has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (425984K) : norcx_m1sub has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (425984K) : norcx_m2sub has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (425984K) : norcx_m3sub has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (425984K) : norcx_m4sub has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (425984K) : norcx_m5sub has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (425984K) : norcx_tm1sub has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (425984K) : norcx_tm2sub has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (425984K) : snsbotvia_drw has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (425984K) : snstopvia_drw has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (425984K) : deepvia_drw has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (425984K) : fgetch_drw has 0 polygons
2026-09-25 04:40:16 +0000: Memory Usage (425984K) : ctrgat_drw has 0 polygons
