25-Sep-2026 04:37:25 | INFO    | KLayout version detected: 0.30.0
25-Sep-2026 04:37:25 | INFO    | Using DRC JSON file: /pdk/libs.tech/klayout/python/sg13g2_pycell_lib/sg13g2_tech_mod.json
25-Sep-2026 04:37:25 | INFO    | Running IHP-SG13G2 main checks on design /work/gain-3t-thick-l45n-t1-nomark.gds, topcell: ARRAY_3T_thick_L45n
2026-09-25 04:37:26 +0000: Memory Usage (417144K) : Starting running IHP-SG13G2 KLayout DRC runset on /work/gain-3t-thick-l45n-t1-nomark.gds
2026-09-25 04:37:26 +0000: Memory Usage (417144K) : Ruby Version for klayout: 3.3.8
2026-09-25 04:37:26 +0000: Memory Usage (418272K) : Loading database to memory is complete.
2026-09-25 04:37:26 +0000: Memory Usage (418272K) : IHP-SG13G2 KLayout DRC runset output at: /work/gain-3t-thick-l45n-t1-nomark-main/gain-3t-thick-l45n-t1-nomark_ARRAY_3T_thick_L45n_main.lyrdb
2026-09-25 04:37:26 +0000: Memory Usage (418272K) : Evaluate switches.
2026-09-25 04:37:26 +0000: Memory Usage (418272K) : tables selected: main
2026-09-25 04:37:26 +0000: Memory Usage (418272K) : KLayout will use 32 thread(s) in tiling mode.
2026-09-25 04:37:26 +0000: Memory Usage (418272K) : flat mode is enabled.
2026-09-25 04:37:26 +0000: Memory Usage (422112K) : nldb_drw has 0 polygons
2026-09-25 04:37:26 +0000: Memory Usage (422112K) : digibnd_drw has 0 polygons
2026-09-25 04:37:26 +0000: Memory Usage (422112K) : via1_drw has 44 polygons
2026-09-25 04:37:26 +0000: Memory Usage (422368K) : backmetal1_drw has 0 polygons
2026-09-25 04:37:26 +0000: Memory Usage (422368K) : backmetal1_pin has 0 polygons
2026-09-25 04:37:26 +0000: Memory Usage (422624K) : backmetal1_mask has 0 polygons
2026-09-25 04:37:26 +0000: Memory Usage (422624K) : backmetal1_filler has 0 polygons
2026-09-25 04:37:26 +0000: Memory Usage (422624K) : backmetal1_nofill has 0 polygons
2026-09-25 04:37:26 +0000: Memory Usage (422624K) : backmetal1_slit has 0 polygons
2026-09-25 04:37:26 +0000: Memory Usage (422880K) : backmetal1_text has 0 polygons
2026-09-25 04:37:26 +0000: Memory Usage (422880K) : backmetal1_opc has 0 polygons
2026-09-25 04:37:26 +0000: Memory Usage (422880K) : backmetal1_noqrc has 0 polygons
2026-09-25 04:37:26 +0000: Memory Usage (423136K) : backmetal1_res has 0 polygons
2026-09-25 04:37:26 +0000: Memory Usage (423136K) : backmetal1_iprobe has 0 polygons
2026-09-25 04:37:26 +0000: Memory Usage (423392K) : backmetal1_diffprb has 0 polygons
2026-09-25 04:37:26 +0000: Memory Usage (423392K) : backpassiv_drw has 0 polygons
2026-09-25 04:37:26 +0000: Memory Usage (423392K) : res_drw has 0 polygons
2026-09-25 04:37:26 +0000: Memory Usage (423648K) : sram_drw has 0 polygons
2026-09-25 04:37:26 +0000: Memory Usage (423648K) : trans_drw has 0 polygons
2026-09-25 04:37:26 +0000: Memory Usage (423648K) : ind_drw has 0 polygons
2026-09-25 04:37:26 +0000: Memory Usage (423904K) : ind_pin has 0 polygons
2026-09-25 04:37:26 +0000: Memory Usage (423904K) : ind_text has 0 polygons
2026-09-25 04:37:26 +0000: Memory Usage (423904K) : salblock_drw has 0 polygons
2026-09-25 04:37:26 +0000: Memory Usage (424160K) : via2_drw has 0 polygons
2026-09-25 04:37:26 +0000: Memory Usage (424160K) : metal3_drw has 0 polygons
2026-09-25 04:37:26 +0000: Memory Usage (424416K) : metal3_pin has 0 polygons
2026-09-25 04:37:26 +0000: Memory Usage (424416K) : metal3_mask has 0 polygons
2026-09-25 04:37:26 +0000: Memory Usage (424416K) : metal3_filler has 0 polygons
2026-09-25 04:37:26 +0000: Memory Usage (424672K) : metal3_nofill has 0 polygons
2026-09-25 04:37:26 +0000: Memory Usage (424672K) : metal3_slit has 0 polygons
2026-09-25 04:37:26 +0000: Memory Usage (424672K) : metal3_text has 0 polygons
2026-09-25 04:37:26 +0000: Memory Usage (424928K) : metal3_opc has 0 polygons
2026-09-25 04:37:26 +0000: Memory Usage (424928K) : metal3_noqrc has 0 polygons
2026-09-25 04:37:26 +0000: Memory Usage (424928K) : metal3_res has 0 polygons
2026-09-25 04:37:26 +0000: Memory Usage (425184K) : metal3_iprobe has 0 polygons
2026-09-25 04:37:26 +0000: Memory Usage (425184K) : metal3_diffprb has 0 polygons
2026-09-25 04:37:26 +0000: Memory Usage (425184K) : nwell_drw has 0 polygons
2026-09-25 04:37:26 +0000: Memory Usage (425184K) : nwell_pin has 0 polygons
2026-09-25 04:37:26 +0000: Memory Usage (425184K) : nbulay_drw has 0 polygons
2026-09-25 04:37:26 +0000: Memory Usage (425184K) : nbulay_pin has 0 polygons
2026-09-25 04:37:26 +0000: Memory Usage (425184K) : nbulay_block has 0 polygons
2026-09-25 04:37:26 +0000: Memory Usage (425184K) : emwind_drw has 0 polygons
2026-09-25 04:37:26 +0000: Memory Usage (425184K) : emwind_opc has 0 polygons
2026-09-25 04:37:26 +0000: Memory Usage (425184K) : deepco_drw has 0 polygons
2026-09-25 04:37:26 +0000: Memory Usage (425184K) : deepco_drw has 0 polygons
2026-09-25 04:37:26 +0000: Memory Usage (425184K) : mim_drw has 0 polygons
2026-09-25 04:37:26 +0000: Memory Usage (425184K) : edgeseal_drw has 0 polygons
2026-09-25 04:37:26 +0000: Memory Usage (425184K) : edgeseal_bound has 0 polygons
2026-09-25 04:37:26 +0000: Memory Usage (425184K) : substrate_drw has 0 polygons
2026-09-25 04:37:26 +0000: Memory Usage (425184K) : substrate_text has 0 polygons
2026-09-25 04:37:26 +0000: Memory Usage (425184K) : dfpad_drw has 0 polygons
2026-09-25 04:37:26 +0000: Memory Usage (425184K) : dfpad_pillar has 0 polygons
2026-09-25 04:37:26 +0000: Memory Usage (425184K) : dfpad_sbump has 0 polygons
2026-09-25 04:37:26 +0000: Memory Usage (425184K) : thickgateox_drw has 2 polygons
2026-09-25 04:37:26 +0000: Memory Usage (425184K) : pldb_drw has 0 polygons
2026-09-25 04:37:26 +0000: Memory Usage (425184K) : pwell_drw has 0 polygons
2026-09-25 04:37:26 +0000: Memory Usage (425184K) : pwell_pin has 0 polygons
2026-09-25 04:37:26 +0000: Memory Usage (425184K) : pwell_block has 0 polygons
2026-09-25 04:37:26 +0000: Memory Usage (425184K) : ic_drw has 0 polygons
2026-09-25 04:37:26 +0000: Memory Usage (425184K) : via3_drw has 0 polygons
2026-09-25 04:37:26 +0000: Memory Usage (425184K) : metal4_drw has 0 polygons
2026-09-25 04:37:26 +0000: Memory Usage (425184K) : metal4_pin has 0 polygons
2026-09-25 04:37:26 +0000: Memory Usage (425184K) : metal4_mask has 0 polygons
2026-09-25 04:37:26 +0000: Memory Usage (425184K) : metal4_filler has 0 polygons
2026-09-25 04:37:26 +0000: Memory Usage (425184K) : metal4_nofill has 0 polygons
2026-09-25 04:37:26 +0000: Memory Usage (425440K) : metal4_slit has 0 polygons
2026-09-25 04:37:26 +0000: Memory Usage (425440K) : metal4_text has 0 polygons
2026-09-25 04:37:26 +0000: Memory Usage (425440K) : metal4_opc has 0 polygons
2026-09-25 04:37:26 +0000: Memory Usage (425440K) : metal4_noqrc has 0 polygons
2026-09-25 04:37:26 +0000: Memory Usage (425696K) : metal4_res has 0 polygons
2026-09-25 04:37:26 +0000: Memory Usage (425696K) : metal4_iprobe has 0 polygons
2026-09-25 04:37:26 +0000: Memory Usage (425952K) : metal4_diffprb has 0 polygons
2026-09-25 04:37:26 +0000: Memory Usage (425952K) : heattrans_drw has 0 polygons
2026-09-25 04:37:26 +0000: Memory Usage (425952K) : heatres_drw has 0 polygons
2026-09-25 04:37:26 +0000: Memory Usage (426208K) : pempoly_drw has 0 polygons
2026-09-25 04:37:26 +0000: Memory Usage (426208K) : fbe_drw has 0 polygons
2026-09-25 04:37:26 +0000: Memory Usage (426208K) : empoly_drw has 0 polygons
2026-09-25 04:37:26 +0000: Memory Usage (426464K) : ldmos_drw has 0 polygons
2026-09-25 04:37:26 +0000: Memory Usage (426464K) : pbiwind_drw has 0 polygons
2026-09-25 04:37:26 +0000: Memory Usage (426720K) : digisub_drw has 0 polygons
2026-09-25 04:37:26 +0000: Memory Usage (426720K) : nodrc_drw has 0 polygons
2026-09-25 04:37:26 +0000: Memory Usage (426720K) : text_drw has 0 polygons
2026-09-25 04:37:26 +0000: Memory Usage (426976K) : via4_drw has 0 polygons
2026-09-25 04:37:26 +0000: Memory Usage (426976K) : metal5_drw has 0 polygons
2026-09-25 04:37:26 +0000: Memory Usage (426976K) : metal5_pin has 0 polygons
2026-09-25 04:37:26 +0000: Memory Usage (427232K) : metal5_mask has 0 polygons
2026-09-25 04:37:26 +0000: Memory Usage (427232K) : metal5_filler has 0 polygons
2026-09-25 04:37:26 +0000: Memory Usage (427232K) : metal5_nofill has 0 polygons
2026-09-25 04:37:26 +0000: Memory Usage (427488K) : metal5_slit has 0 polygons
2026-09-25 04:37:26 +0000: Memory Usage (427488K) : metal5_text has 0 polygons
2026-09-25 04:37:26 +0000: Memory Usage (427488K) : metal5_opc has 0 polygons
2026-09-25 04:37:27 +0000: Memory Usage (427488K) : metal5_noqrc has 0 polygons
2026-09-25 04:37:27 +0000: Memory Usage (427488K) : metal5_res has 0 polygons
2026-09-25 04:37:27 +0000: Memory Usage (427488K) : metal5_iprobe has 0 polygons
2026-09-25 04:37:27 +0000: Memory Usage (427488K) : metal5_diffprb has 0 polygons
2026-09-25 04:37:27 +0000: Memory Usage (427488K) : radhard_drw has 0 polygons
2026-09-25 04:37:27 +0000: Memory Usage (427488K) : memcap_drw has 0 polygons
2026-09-25 04:37:27 +0000: Memory Usage (427488K) : varicap_drw has 0 polygons
2026-09-25 04:37:27 +0000: Memory Usage (427488K) : flash_drw has 0 polygons
2026-09-25 04:37:27 +0000: Memory Usage (427488K) : intbondvia_drw has 0 polygons
2026-09-25 04:37:27 +0000: Memory Usage (427488K) : intbondmet_drw has 0 polygons
2026-09-25 04:37:27 +0000: Memory Usage (427488K) : devbondvia_drw has 0 polygons
2026-09-25 04:37:27 +0000: Memory Usage (427488K) : devbondmet_drw has 0 polygons
2026-09-25 04:37:27 +0000: Memory Usage (427488K) : devtrench_drw has 0 polygons
2026-09-25 04:37:27 +0000: Memory Usage (427488K) : redist_drw has 0 polygons
2026-09-25 04:37:27 +0000: Memory Usage (427488K) : graphbot_drw has 0 polygons
2026-09-25 04:37:27 +0000: Memory Usage (427488K) : graphtop_drw has 0 polygons
2026-09-25 04:37:27 +0000: Memory Usage (427488K) : antvia1_drw has 0 polygons
2026-09-25 04:37:27 +0000: Memory Usage (427488K) : antmetal2_drw has 0 polygons
2026-09-25 04:37:27 +0000: Memory Usage (427488K) : graphcont_drw has 0 polygons
2026-09-25 04:37:27 +0000: Memory Usage (427488K) : siwg_drw has 0 polygons
2026-09-25 04:37:27 +0000: Memory Usage (427488K) : siwg_filler has 0 polygons
2026-09-25 04:37:27 +0000: Memory Usage (427488K) : siwg_nofill has 0 polygons
2026-09-25 04:37:27 +0000: Memory Usage (427488K) : sigrating_drw has 0 polygons
2026-09-25 04:37:27 +0000: Memory Usage (427488K) : singrating_drw has 0 polygons
2026-09-25 04:37:27 +0000: Memory Usage (427488K) : graphpas_drw has 0 polygons
2026-09-25 04:37:27 +0000: Memory Usage (427488K) : emwind3_drw has 0 polygons
2026-09-25 04:37:27 +0000: Memory Usage (427488K) : emwihv3_drw has 0 polygons
2026-09-25 04:37:27 +0000: Memory Usage (427488K) : redbulay_drw has 0 polygons
2026-09-25 04:37:27 +0000: Memory Usage (427488K) : smos_drw has 0 polygons
2026-09-25 04:37:27 +0000: Memory Usage (427488K) : graphpad_drw has 0 polygons
2026-09-25 04:37:27 +0000: Memory Usage (427488K) : polimide_drw has 0 polygons
2026-09-25 04:37:27 +0000: Memory Usage (427488K) : polimide_pin has 0 polygons
2026-09-25 04:37:27 +0000: Memory Usage (427488K) : recog_drw has 0 polygons
2026-09-25 04:37:27 +0000: Memory Usage (427488K) : recog_pin has 0 polygons
2026-09-25 04:37:27 +0000: Memory Usage (427488K) : recog_esd has 0 polygons
2026-09-25 04:37:27 +0000: Memory Usage (427488K) : recog_diode has 0 polygons
2026-09-25 04:37:27 +0000: Memory Usage (427744K) : recog_tsv has 0 polygons
2026-09-25 04:37:27 +0000: Memory Usage (427744K) : recog_iprobe has 0 polygons
2026-09-25 04:37:27 +0000: Memory Usage (427744K) : recog_diffprb has 0 polygons
2026-09-25 04:37:27 +0000: Memory Usage (427744K) : recog_pillar has 0 polygons
2026-09-25 04:37:27 +0000: Memory Usage (427744K) : recog_sbump has 0 polygons
2026-09-25 04:37:27 +0000: Memory Usage (427744K) : recog_otp has 0 polygons
2026-09-25 04:37:27 +0000: Memory Usage (427744K) : recog_pdiode has 0 polygons
2026-09-25 04:37:27 +0000: Memory Usage (427744K) : recog_mom has 0 polygons
2026-09-25 04:37:27 +0000: Memory Usage (427744K) : recog_pcm has 0 polygons
2026-09-25 04:37:27 +0000: Memory Usage (427744K) : colopen_drw has 0 polygons
2026-09-25 04:37:27 +0000: Memory Usage (427744K) : graphmetal1_drw has 0 polygons
2026-09-25 04:37:27 +0000: Memory Usage (427744K) : graphmetal1_filler has 0 polygons
2026-09-25 04:37:27 +0000: Memory Usage (427744K) : graphmetal1_nofill has 0 polygons
2026-09-25 04:37:27 +0000: Memory Usage (427744K) : graphmetal1_slit has 0 polygons
2026-09-25 04:37:27 +0000: Memory Usage (427744K) : graphmetal1_opc has 0 polygons
2026-09-25 04:37:27 +0000: Memory Usage (427744K) : graphmet1l_drw has 0 polygons
2026-09-25 04:37:27 +0000: Memory Usage (427744K) : graphmet1l_filler has 0 polygons
2026-09-25 04:37:27 +0000: Memory Usage (427744K) : graphmet1l_nofill has 0 polygons
2026-09-25 04:37:27 +0000: Memory Usage (427744K) : graphmet1l_slit has 0 polygons
2026-09-25 04:37:27 +0000: Memory Usage (427744K) : graphmet1l_opc has 0 polygons
2026-09-25 04:37:27 +0000: Memory Usage (427744K) : extblock_drw has 0 polygons
2026-09-25 04:37:27 +0000: Memory Usage (427744K) : nldd_drw has 0 polygons
2026-09-25 04:37:27 +0000: Memory Usage (427744K) : pldd_drw has 0 polygons
2026-09-25 04:37:27 +0000: Memory Usage (427744K) : next_drw has 0 polygons
2026-09-25 04:37:27 +0000: Memory Usage (427744K) : pext_drw has 0 polygons
2026-09-25 04:37:27 +0000: Memory Usage (427744K) : nexthv_drw has 0 polygons
2026-09-25 04:37:27 +0000: Memory Usage (427744K) : pexthv_drw has 0 polygons
2026-09-25 04:37:27 +0000: Memory Usage (427744K) : graphgate_drw has 0 polygons
2026-09-25 04:37:27 +0000: Memory Usage (427744K) : sinwg_drw has 0 polygons
2026-09-25 04:37:27 +0000: Memory Usage (427744K) : sinwg_filler has 0 polygons
2026-09-25 04:37:27 +0000: Memory Usage (427744K) : sinwg_nofill has 0 polygons
2026-09-25 04:37:27 +0000: Memory Usage (427744K) : mempad_drw has 0 polygons
2026-09-25 04:37:27 +0000: Memory Usage (427744K) : topvia1_drw has 0 polygons
2026-09-25 04:37:27 +0000: Memory Usage (427744K) : topmetal1_drw has 0 polygons
2026-09-25 04:37:27 +0000: Memory Usage (427744K) : topmetal1_pin has 0 polygons
2026-09-25 04:37:27 +0000: Memory Usage (427744K) : topmetal1_mask has 0 polygons
2026-09-25 04:37:27 +0000: Memory Usage (427744K) : topmetal1_filler has 0 polygons
2026-09-25 04:37:27 +0000: Memory Usage (427744K) : topmetal1_nofill has 0 polygons
2026-09-25 04:37:27 +0000: Memory Usage (427744K) : topmetal1_slit has 0 polygons
2026-09-25 04:37:27 +0000: Memory Usage (427744K) : topmetal1_text has 0 polygons
2026-09-25 04:37:27 +0000: Memory Usage (427744K) : topmetal1_noqrc has 0 polygons
2026-09-25 04:37:27 +0000: Memory Usage (427744K) : topmetal1_res has 0 polygons
2026-09-25 04:37:27 +0000: Memory Usage (427744K) : topmetal1_iprobe has 0 polygons
2026-09-25 04:37:27 +0000: Memory Usage (427744K) : topmetal1_diffprb has 0 polygons
2026-09-25 04:37:27 +0000: Memory Usage (427744K) : inldpwl_drw has 0 polygons
2026-09-25 04:37:27 +0000: Memory Usage (427744K) : polyres_drw has 0 polygons
2026-09-25 04:37:27 +0000: Memory Usage (427744K) : polyres_pin has 0 polygons
2026-09-25 04:37:27 +0000: Memory Usage (427744K) : vmim_drw has 0 polygons
2026-09-25 04:37:27 +0000: Memory Usage (427744K) : nbulaycut_drw has 0 polygons
2026-09-25 04:37:27 +0000: Memory Usage (427744K) : antmetal1_drw has 0 polygons
2026-09-25 04:37:27 +0000: Memory Usage (427744K) : topvia2_drw has 0 polygons
2026-09-25 04:37:27 +0000: Memory Usage (427744K) : topmetal2_drw has 0 polygons
2026-09-25 04:37:27 +0000: Memory Usage (427744K) : topmetal2_pin has 0 polygons
2026-09-25 04:37:27 +0000: Memory Usage (427744K) : topmetal2_mask has 0 polygons
2026-09-25 04:37:27 +0000: Memory Usage (427744K) : topmetal2_filler has 0 polygons
2026-09-25 04:37:27 +0000: Memory Usage (427744K) : topmetal2_nofill has 0 polygons
2026-09-25 04:37:27 +0000: Memory Usage (427744K) : topmetal2_slit has 0 polygons
2026-09-25 04:37:27 +0000: Memory Usage (427744K) : topmetal2_text has 0 polygons
2026-09-25 04:37:27 +0000: Memory Usage (427744K) : topmetal2_noqrc has 0 polygons
2026-09-25 04:37:27 +0000: Memory Usage (427744K) : topmetal2_res has 0 polygons
2026-09-25 04:37:27 +0000: Memory Usage (427744K) : topmetal2_iprobe has 0 polygons
2026-09-25 04:37:27 +0000: Memory Usage (427744K) : topmetal2_diffprb has 0 polygons
2026-09-25 04:37:27 +0000: Memory Usage (427744K) : snsring_drw has 0 polygons
2026-09-25 04:37:27 +0000: Memory Usage (427744K) : sensor_drw has 0 polygons
2026-09-25 04:37:27 +0000: Memory Usage (427744K) : snsarms_drw has 0 polygons
2026-09-25 04:37:27 +0000: Memory Usage (427744K) : snscmosvia_drw has 0 polygons
2026-09-25 04:37:27 +0000: Memory Usage (427744K) : colwind_drw has 0 polygons
2026-09-25 04:37:27 +0000: Memory Usage (427744K) : flm_drw has 0 polygons
2026-09-25 04:37:27 +0000: Memory Usage (427744K) : hafniumox_drw has 0 polygons
2026-09-25 04:37:27 +0000: Memory Usage (427744K) : memvia_drw has 0 polygons
2026-09-25 04:37:27 +0000: Memory Usage (427744K) : thinfilmres_drw has 0 polygons
2026-09-25 04:37:27 +0000: Memory Usage (427744K) : rfmem_drw has 0 polygons
2026-09-25 04:37:27 +0000: Memory Usage (427744K) : norcx_drw has 0 polygons
2026-09-25 04:37:27 +0000: Memory Usage (427744K) : norcx_m2m3 has 0 polygons
2026-09-25 04:37:27 +0000: Memory Usage (427744K) : norcx_m2m4 has 0 polygons
2026-09-25 04:37:27 +0000: Memory Usage (427744K) : norcx_m2m5 has 0 polygons
2026-09-25 04:37:27 +0000: Memory Usage (427744K) : norcx_m2tm1 has 0 polygons
2026-09-25 04:37:27 +0000: Memory Usage (427744K) : norcx_m2tm2 has 0 polygons
2026-09-25 04:37:27 +0000: Memory Usage (427744K) : norcx_m3m4 has 0 polygons
2026-09-25 04:37:27 +0000: Memory Usage (427744K) : norcx_m3m5 has 0 polygons
2026-09-25 04:37:27 +0000: Memory Usage (427744K) : norcx_m3tm1 has 0 polygons
2026-09-25 04:37:27 +0000: Memory Usage (427744K) : norcx_m3tm2 has 0 polygons
2026-09-25 04:37:27 +0000: Memory Usage (427744K) : norcx_m4m5 has 0 polygons
2026-09-25 04:37:27 +0000: Memory Usage (427744K) : norcx_m4tm1 has 0 polygons
2026-09-25 04:37:27 +0000: Memory Usage (427744K) : norcx_m4tm2 has 0 polygons
2026-09-25 04:37:27 +0000: Memory Usage (427744K) : norcx_m5tm1 has 0 polygons
2026-09-25 04:37:27 +0000: Memory Usage (427744K) : norcx_m5tm2 has 0 polygons
2026-09-25 04:37:27 +0000: Memory Usage (427744K) : norcx_tm1tm2 has 0 polygons
2026-09-25 04:37:27 +0000: Memory Usage (427744K) : norcx_m1sub has 0 polygons
2026-09-25 04:37:27 +0000: Memory Usage (427744K) : norcx_m2sub has 0 polygons
2026-09-25 04:37:27 +0000: Memory Usage (427744K) : norcx_m3sub has 0 polygons
2026-09-25 04:37:27 +0000: Memory Usage (427744K) : norcx_m4sub has 0 polygons
2026-09-25 04:37:27 +0000: Memory Usage (427744K) : norcx_m5sub has 0 polygons
2026-09-25 04:37:27 +0000: Memory Usage (427744K) : norcx_tm1sub has 0 polygons
2026-09-25 04:37:27 +0000: Memory Usage (427744K) : norcx_tm2sub has 0 polygons
2026-09-25 04:37:27 +0000: Memory Usage (427744K) : snsbotvia_drw has 0 polygons
2026-09-25 04:37:27 +0000: Memory Usage (427744K) : snstopvia_drw has 0 polygons
2026-09-25 04:37:27 +0000: Memory Usage (427744K) : deepvia_drw has 0 polygons
2026-09-25 04:37:27 +0000: Memory Usage (427744K) : fgetch_drw has 0 polygons
