25-Sep-2026 04:19:28 | INFO    | KLayout version detected: 0.30.0
25-Sep-2026 04:19:28 | INFO    | Using DRC JSON file: /pdk/libs.tech/klayout/python/sg13g2_pycell_lib/sg13g2_tech_mod.json
25-Sep-2026 04:19:28 | INFO    | Running IHP-SG13G2 main checks on design /work/6t-pdk-nomark.gds, topcell: ARRAY6T
2026-09-25 04:19:29 +0000: Memory Usage (421736K) : baspoly_drw has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (421736K) : baspoly_pin has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (421992K) : psd_drw has 4 polygons
2026-09-25 04:19:29 +0000: Memory Usage (421992K) : nldb_drw has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (422248K) : digibnd_drw has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (422248K) : via1_drw has 104 polygons
2026-09-25 04:19:29 +0000: Memory Usage (422248K) : backmetal1_drw has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (422504K) : backmetal1_pin has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (422504K) : backmetal1_mask has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (422504K) : backmetal1_filler has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (422760K) : backmetal1_nofill has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (422760K) : backmetal1_slit has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (422760K) : backmetal1_text has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (423016K) : backmetal1_opc has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (423016K) : backmetal1_noqrc has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (423016K) : backmetal1_res has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (423272K) : backmetal1_iprobe has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (423272K) : backmetal1_diffprb has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (423272K) : backpassiv_drw has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (423528K) : res_drw has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (423528K) : sram_drw has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (423784K) : trans_drw has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (423784K) : ind_drw has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (423784K) : ind_pin has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (423784K) : ind_text has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (424040K) : salblock_drw has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (424040K) : via2_drw has 20 polygons
2026-09-25 04:19:29 +0000: Memory Usage (424296K) : metal3_drw has 4 polygons
2026-09-25 04:19:29 +0000: Memory Usage (424296K) : metal3_pin has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (424296K) : metal3_mask has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (424552K) : metal3_filler has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (424552K) : metal3_nofill has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (424808K) : metal3_slit has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (424808K) : metal3_text has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (424808K) : metal3_opc has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (425064K) : metal3_noqrc has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (425064K) : metal3_res has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (425064K) : metal3_iprobe has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (425320K) : metal3_diffprb has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (425320K) : nwell_drw has 4 polygons
2026-09-25 04:19:29 +0000: Memory Usage (425320K) : nwell_pin has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (425320K) : nbulay_drw has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (425320K) : nbulay_pin has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (425320K) : nbulay_block has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (425320K) : emwind_drw has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (425320K) : emwind_opc has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (425320K) : deepco_drw has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (425320K) : deepco_drw has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (425320K) : mim_drw has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (425320K) : edgeseal_drw has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (425320K) : edgeseal_bound has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (425320K) : substrate_drw has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (425320K) : substrate_text has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (425320K) : dfpad_drw has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (425320K) : dfpad_pillar has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (425320K) : dfpad_sbump has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (425320K) : thickgateox_drw has 0 polygons
